Tutti i Tempi
она разрешила конфликт (risolvere un conflitto).;Lei ha risolto un conflitto.
мы ощутили (sentire) ледяной (gelido) ветер (vento).;Noi sentimmo un vento gelido.
они стали друзьями (diventare amici).;Loro sono diventati amici.
ты проверишь цену (controllare il prezzo).;Tu controllerai il prezzo.
я запускаю ракету (un missile).;Io sparo un missile.
вы бы предпочли лыжную трассу (preferire, pista da sci).;Voi preferireste la pista da sci.
она писала (scrivere) любовное (amore) письмо (lettera).;Lei scriveva una lettera d'amore.
ты был королём (essere, re).;Tu eri il re.
игрок совершил (commettere) серьезный (grave) фол (fallo).;Il giocatore ha commesso un fallo grave.
она села (sedersi);Lei si sedette.
мы купили (comprare) фермерскую (ruspante) курицу (pollo).;Noi comprammo il pollo ruspante.
ты потревожил разум (preoccupare la mente);Tu hai preoccupato la mente.
я знаю дорогу (la strada);Io conosco la strada.
тебе понадобится помощь (avere bisogno).;Avrai bisogno di aiuto.
ты бы вернулась к жизни (essere tornata in vita);Tu torneresti in vita.
вы позвоните по телефону (chiamare al telefono);Voi chiamerete al telefono.
у него высокий уровень подготовки (livello).;Lui ha un alto livello di preparazione.
он включал (accendere) кондиционер (aria condizionata).;Lui accendeva l'aria condizionata.
мы были хорошо обслужены (essere ben servito);Noi eravamo ben serviti.
ты будешь с семьёй (stare, famiglia).;Tu sarai con la famiglia.
ты купил (comprare) мобильный телефон (telefono cellulare).;Tu hai comprato un telefono cellulare.
вы использовали социальные сети (usare i social);Voi usaste i social.
она бы стала настоящим героем (essere, vero, eroe).;Lei sarebbe un vero eroe.
генерал развернул элитных солдат (schierare, élite, soldato);Il generale schierò i soldati d'élite.
это любопытный (curioso) мальчик (bambino).;Questo è un bambino curioso.
ты закрыл (chiudere) рот.;Tu hai chiuso la bocca.
мы будем идти (andare) босиком (nudi).;Noi andremo con i piedi nudi.
он получил (ricevere) заказное (raccomandata) письмо (lettera).;Lui ha ricevuto una lettera raccomandata.
ты проверишь свой вес тела (controllare, corporeo).;Tu controllerai il tuo peso corporeo.
ты зависел от дел (dipendere dagli impegni);Tu dipendevi dagli impegni.
они бы читали вслух (leggere ad alta voce);Loro leggerebbero ad alta voce.
мы бронируем большую залу (prenotare, grande).;Noi prenotiamo una grande sala.
вы рискуете (correre un rischio);Voi correte un rischio.
мы доверяли кому-то (fidarsi di qualcuno);Noi ci fidavamo di qualcuno.
она всегда работала в середине дня (lavorare, metà della giornata).;Lei lavorava sempre a metà della giornata.
мы почувствовали боль (sentire dolore);Noi abbiamo sentito dolore.
вы были женаты (essere sposato);Voi eravate sposati.
вы успокоите бурю (calmare la tempesta);Voi calmerete la tempesta.
ты резал (tagliare) сырое (crudo) мясо.;Tu tagliavi la carne cruda.
ты будешь использовать (usare) правую руку (braccio destro).;Tu userai il braccio destro.
Она изучила это произведение искусства (studiare, opera d'arte).;Lei studiò questa opera d'arte.
ты затронул тему (toccare il tema);Tu toccasti il tema.
она вернулась назад (tornare indietro);Lei tornò indietro.
мы следовали правилам поведения (seguire, regole).;Noi seguivamo le regole di condotta.
мы скрываем чувства (nascondere i sentimenti);Noi nascondiamo i sentimenti.
они бы сохраняли порядок (mantenere, ordine).;Loro manterrebbero l'ordine.
ты найдешь (trovare) положение (posizione).;Tu troverai una posizione.
используйте телефон!;Usi il telefono!
мы страстно молились (pregare ardentemente);Noi pregavamo ardentemente.
я покупаю новое платье (nuovo, vestito).;Io compro un vestito nuovo.
он упустил (perdere) отличную возможность (occasione d'oro).;Lui ha perso un'occasione d'oro.
я бы праздновал (festeggiare) прибытие (arrivo).;Io festeggerei l'arrivo.
ты пройдешь (passare) этот (questo) год (anno).;Tu passerai questo anno.
я бы хотел (volere) сэкономить (risparmiare) энергию.;Io vorrei risparmiare energia.
я открываю дверь (una porta).;Io apro una porta.
мы ели (mangiare) пиццу (pizza) много раз (molte volte).;Noi mangiavamo la pizza molte volte.
он читал (leggere) гражданский кодекс (codice civile).;Lui leggeva il codice civile.
я бы руководил (dirigere) финансовым (finanziario) отделом.;Io dirigerei il dipartimento finanziario.
мы смотрели (guardare) ужастик (horror).;Noi guardavamo un film horror.
он оказывал (offrire) услуги (servizio).;Lui offriva dei servizi.
ты пел (cantare) веселую (allegra) песню (canzone).;Tu cantavi una canzone allegra.
мы слушали (ascoltare) поп-музыку (musica pop).;Noi ascoltavamo la musica pop.
я бы любил путешествовать (viaggiare).;Io amerei viaggiare.
город был адом из-за пробок (traffico).;La città era un inferno di traffico.
я бы отклонил этот запрос (respingere).;Io respingerei questa richiesta.
ты изменишь цвет (cambiare).;Tu cambierai il colore.
ты сделаешь (fare) проверку (revisione).;Tu farai la revisione.
мы уменьшим (attenuare) эту (questa) боль (dolore).;Noi attenueremo questo dolore.
они водили машину (guidare l'auto).;Loro guidavano l'auto.
она бы починила (riparare) телефон (telefono).;Lei riparerebbe il telefono.
я буду бояться смерти (temere la morte).;Io temerò la morte.
тебя касалась (toccare) музыка (musica).;Tu eri toccato dalla musica.
ты принесешь честь (portare, onore).;Tu porterai dell'onore.
я желаю тебе спокойной ночи (augurare, buonanotte).;Io ti auguro la buonanotte.
ты задала (porre) прямой (diretta) вопрос (domanda).;Tu hai posto una domanda diretta.
мы украли украшения (rubare i gioielli).;Noi abbiamo rubato i gioielli.
моя мама (madre) была очень заботливой (premurosa).;Mia madre era molto premurosa.
он начал игру (iniziare il gioco).;Lui iniziò il gioco.
он получил плохую новость (ricevere, brutta, notizia).;Lui ha ricevuto una brutta notizia.
она убила любопытство (uccidere la curiosità);Lei ha ucciso la curiosità.
мы родились заново (nascere di nuovo);Noi siamo nati di nuovo.
она видела (vedere) внезапный порыв (colpo) ветра (vento).;Lei ha visto un colpo di vento.
они бы проявили боевой дух (manifestare, spirito combattivo).;Loro manifesterebbero uno spirito combattivo.
он использовал (usare) транспортное средство (mezzo di trasporto).;Lui ha usato un mezzo di trasporto.
мы обожаем кумира (adorare un idolo);Noi adoriamo un idolo.
у него есть большая возможность (grande, possibilità);Lui ha una grande possibilità.
я хотел бы иметь сестер (volere, sorelle).;Io vorrei avere delle sorelle.
она — молодая (giovane) мать (madre).;Lei è una giovane madre.
они бы имели (avere) христианскую (cristiana) веру (fede).;Loro avrebbero una fede cristiana.
я бы хотел вечеринку (volere, festa);Io vorrei una festa.
он делает (fare) сцену (scena).;Lui fa una scena.
я ем (mangiare) капусту (cavolo).;Io mangio il cavolo.
не теряйте спокойствие!;Non perda la calma!
он ждал (aspettare) остановку (fermata) метро (metro).;Lui aspettava la fermata della metro.
она бы попала в цель (colpire il bersaglio);Lei colpirebbe il bersaglio.
она будет вести машину хорошо (guidare);Lei guiderà bene.
я жду (aspettare) некоторые минуты (alcuni minuti).;Io aspetto alcuni minuti.
мы нашли (trovare) чистый (puro) воздух (aria).;Noi abbiamo trovato l'aria pura.
она пойдёт пешком (camminare a piedi);Lei camminerà a piedi.
вас ведут (essere guidato da);Voi siete guidati da lui.
мы купили крафтовое пиво (comprare, artigianale).;Noi abbiamo comprato una birra artigianale.
я бы освоил этот язык (padroneggiare, lingua).;Io padroneggerei questa lingua.
вы бы сделали прогулку (fare, giro);Voi fareste un giro.
он смотрел (guardare) сериал (serie) по телевизору (tv).;Lui guardava una serie tv.
у неё был маленький рот (avere, bocca).;Lei aveva una bocca piccola.
мы ждали (aspettare) прибытие (arrivo).;Noi aspettavamo l'arrivo.
он был (essere) добрым (bravo) папой (papà).;Lui era un bravo papà.
они будут защищать права (proteggere i diritti);Loro proteggeranno i diritti.
он молится (pregare) святому (santo).;Lui prega un santo.
она возьмет моторную лодку (prendere, motore).;Lei prenderà una barca a motore.
я давал точные приказы (dare, preciso, ordine).;Io davo ordini precisi.
вы использовали (usare) новые источники (fonti) энергии.;Voi avete usato delle nuove fonti di energia.
он стоял (stare) на ногах (in piedi).;Lui stava in piedi.
я убегал со всех ног (scappare a gambe levate);Io scappavo a gambe levate.
вы обвиняли в мошенничестве (accusare di frode);Voi accusavate di frode.
вы бы имели большие сомнения (avere, grande, dubbio).;Voi avreste grandi dubbi.
он терял (perdere) время (tempo).;Lui perdeva il tempo.
ты выиграешь (guadagnare) время (tempo).;Tu guadagnerai del tempo.
я избегаю последствий (evitare conseguenze);Io evito conseguenze.
она бы присматривала за собаками (accudire, cani).;Lei accudirebbe i cani.
я бы проанализировал (analizzare) этот технический (tecnico) нюанс (dettaglio).;Io analizzerei questo dettaglio tecnico.
мы уделили (fare) внимание (attenzione).;Noi abbiamo fatto attenzione.
вы трогаете это рукой (toccare con mano);Voi toccate questo con mano.
она помогает одноклассникам (aiutare i compagni);Lei aiuta i compagni.
найдите сокровище!;Cerchi il tesoro!
ты хотел бы (volere) одну пару (paio) туфель (scarpe).;Tu vorresti un paio di scarpe.
мы увидим маленькую (piccola) городскую площадь.;Noi vedremo una piccola piazza della città.
ты купишь (comprare) большую часть (grande parte) книги (libro).;Tu comprerai la grande parte del libro.
пройдите тест!;Faccia il test!
она чувствовала боль в шее (dolore).;Lei sentiva un dolore al collo.
я ищу (cercare) работу (lavoro).;Io cerco un lavoro.
он делает большой беспорядок (fare, grande);Lui fa una grande confusione.
мы потеряли (perdere) цепочку (catena) командования (comando).;Noi abbiamo perso la catena di comando.
он хорошо объяснит (spiegare bene);Lui spiegherà bene.
мы делали (fare) генеральную репетицию (prova generale).;Noi facevamo una prova generale.
я посещал курс (seguire un corso);Io seguivo un corso.
он бы собрал всех (chiamare a raccolta);Lui chiamerebbe a raccolta.
ты будешь дежурным (guardia di servizio).;Tu sarai una guardia di servizio.
мы разобрались с делами (sbrigare le incombenze).;Noi abbiamo sbrigato le incombenze.
она наденет элегантную туфлю (mettere, elegante);Lei metterà una scarpa elegante.
я ем быстрый (veloce) обед (pranzo).;Io mangio un pranzo veloce.
ты сыграл роль (giocare un ruolo).;Tu giocasti un ruolo.
они уедут спокойно (partire con calma).;Loro partiranno con calma.
я иду в (andare) больницу (ospedale).;Io vado in ospedale.
ты звонишь (chiamare) папе (papà).;Tu chiami papà.
мы искали (cercare) частную (privato) ванную (bagno).;Noi cercavamo un bagno privato.
мы начинаем учиться (cominciare a studiare).;Noi cominciamo a studiare.
она станет большой (diventare grande).;Lei diventerà grande.
ты выключишь (spegnere) свет (luce).;Tu spegnerai la luce.
ты почувствуешь тепло (sentire, calore).;Sentirai calore.
он покупает хорошую вещь (comprare, buona).;Lui compra della roba buona.
ты будешь иметь слабую надежду (avere, debole, speranza).;Tu avrai una debole speranza.
мы планировали смену курса (rotta).;Noi pianificavamo un cambio di rotta.
совершите путешествие!;Faccia un viaggio!
вы сделаете политический ход (una mossa politica);Voi farete una mossa politica.
он закрывает краны (chiudere i rubinetti);Lui chiude i rubinetti.
он видел (vedere) хороших (brava) людей (gente).;Lui ha visto della brava gente.
он купил подарок (comprare, regalo) на день рождения (compleanno).;Lui ha comprato un regalo di compleanno.
они начали путешествие (iniziare il viaggio);Loro hanno iniziato il viaggio.
он зависел от ситуации (dipendere dalla situazione);Lui dipendeva dalla situazione.
ты утолишь (appagare) это жгучее (ardente) желание.;Tu appagherai questo ardente desiderio.
они бы провели (passare) рабочую (lavorativa) неделю (settimana).;Loro passerebbero una settimana lavorativa.
это красивая страна (bello, paese).;Questo è un bel paese.
они являются настоящими чемпионами (essere, veri campioni) в спорте.;Loro sono veri campioni nello sport.
ты надеваешь короткое (corto) платье (vestito).;Tu metti un vestito corto.
вы бы потратили (spendere) много (molto) денег (denaro).;Voi spendereste molto denaro.
поставьте восклицательный знак!;Metta un punto esclamativo!
я бы провел (avere) сложный (impegnativa) разговор (conversazione).;Io avrei una conversazione impegnativa.
он ошибается во всем (sbagliare tutto);Lui sbaglia tutto.
мы купили категорию товара (classe, prodotto).;Noi abbiamo comprato una classe di prodotto.
они хотели бы (volere) иметь (avere) большую (grande) семью (famiglia).;Loro vorrebbero una grande famiglia.
ты проводил время (passare il tempo);Tu passavi il tempo.
она давала горькое прощание (dare, amaro, addio).;Lei dava un amaro addio.
Мы набрали вес (mettere su, peso) после праздников (festa).;Noi mettemmo su peso dopo le feste.
они примут (prendere) решение (decisione).;Loro prenderanno una decisione.
он не проявлял (mostrare) внимания (riguardo) к ней.;Lui non mostrava riguardo per lei.
ты (tu) обновишь (aggiornare) систему (sistema);Tu aggiornerai il sistema.
они объявили чрезвычайное положение (dichiarare, stato di emergenza).;Loro hanno dichiarato lo stato di emergenza.
я звоню (chiamare) в полицию (polizia).;Io chiamo la polizia.
Он купил (comprare) кольцо с драгоценным камнем (anello con pietra preziosa).;Lui comprò un anello con pietra preziosa.
они ничего не заметили (notare nulla);Loro non notarono nulla.
я защищаю детей (proteggere i bambini);Io proteggo i bambini.
она бы открыла (scartare) маленький (piccolo) подарок (regalo).;Lei scarterebbe un piccolo regalo.
я бы хотел (volere) иметь (avere) открытые руки (braccia aperte).;Io vorrei avere le braccia aperte.
вы привлекли внимание (rubare l'attenzione);Voi rubaste l'attenzione.
она бы управляла (gestire) этой ситуацией (situazione).;Lei gestirebbe la situazione.
вы отправляли на пенсию (mandare in pensione);Voi mandavate in pensione.
я тренирую (allenare) тело (corpo).;Io alleno il corpo.
я слушаю (ascoltare) красивую (bella) песню (canzone).;Io ascolto una bella canzone.
они построят католическую церковь (costruire, cattolica, chiesa).;Loro costruiranno una chiesa cattolica.
она совершила словесную атаку (verbale);Lei ha lanciato un attacco verbale.
мы открыли (aprire) руки (braccia).;Noi abbiamo aperto le braccia.
он дает (dare) правильный (corretto) ответ (risposta).;Lui dà una risposta corretta.
он бы перестал думать (smettere di pensare);Lui smetterebbe di pensare.
у него есть техническая проблема (tecnico, problema).;Lui ha un problema tecnico.
мы найдем (trovare) скрытое (nascosto) сокровище (tesoro).;Noi troveremo un tesoro nascosto.
позовите врача!;Chiami un dottore!
лидер объединил (unire) весь (intero) народ.;Il leader unì l'intero popolo.
ты выберешь класс полета (classe, volo).;Tu sceglierai la classe di volo.
каждый (ogni) год (anno) он ест (mangiare) яблоко (mela).;Ogni anno lui mangia una mela.
он купил (comprare) качественное (qualità) мясо.;Lui ha comprato della carne di qualità.
они решили проблему (sistemare il problema);Loro hanno sistemato il problema.
она получает согласие (ottenere il consenso);Lei ottiene il consenso.
они попадут в проблемы (finire, nei guai).;Loro finiranno nei guai.
ты встретишь королеву (incontrare, regina).;Tu incontrerai la regina.
она бы сделала (fare) ванну (bagno).;Lei farebbe un bagno.
они умирали (essere venuta a mancare);Loro venivano a mancare.
ты бы вырастил (crescere) мальчика (bambino).;Tu cresceresti un bambino.
она разрешает спор (risolvere un contenzioso);Lei risolve un contenzioso.
я говорю (dire) доброе утро (buon giorno).;Io dico buon giorno.
она уронит (lasciare cadere);Lei lascerà cadere.
ты бы узнал правду (la verità);Tu scopriresti la verità.
я получил разрешение (ottenere il permesso);Io ho ottenuto il permesso.
ты будешь (essere) хороший (buono) парень (tipo).;Tu sarai un tipo buono.
мы выбрали президента (scegliere, presidente).;Noi abbiamo scelto il presidente.
я иду (andare) пешком (a piedi).;Io vado a piedi.
Они отправили рекламную печать (pubblicitaria, stampa) в типографию.;Loro mandarono la stampa pubblicitaria in tipografia.
ты остановил время (fermare il tempo);Tu hai fermato il tempo.
это сделало (fare) бы разницу (differenza).;Farebbe la differenza.
устройте вечеринку!;Organizzi una festa!
он отправил сообщение (mandare un messaggio);Lui ha mandato un messaggio.
вы будете работать плохо (funzionare male);Voi funzionerete male.
ты пойдешь (andare) на свежий (fresco) воздух (aria).;Tu andrai all'aria fresca.
ты имел (avere) большую (grande) смелость (coraggio).;Tu avevi grande coraggio.
она встретит трудности (incontrare difficoltà);Lei incontrerà difficoltà.
она жила вместе (vivere insieme);Lei viveva insieme.
он (lui) ждал (aspettare) один (un) момент (momento).;Lui aspettava un momento.
я бы встретил смерть (incontrare la morte);Io incontrerei la morte.
они короновали королеву (incoronare, regina).;Loro hanno incoronato la regina.
он видел это несколько (diverse) раз (volta).;Lui ha visto questo diverse volte.
мы будем смотреть (restare a guardare);Noi resteremo a guardare.
ты найдешь вечную (eterno) любовь (amore).;Tu troverai un amore eterno.
ты будешь заботливой (premurosa) мамой (mamma).;Tu sarai una mamma premurosa.
он бежит (correre) в большой (grande) опасности (pericolo).;Lui corre un grande pericolo.
он — действующий (attuale) президент (presidente).;Lui è l'attuale presidente.
я бы посетил эту страну (visitare, paese).;Io visiterei il paese.
ты пойдешь (andare) к врачу (dottore).;Tu andrai dal dottore.
ты найдешь хороших врачей (trovare, bravo).;Tu troverai dei bravi medici.
вы оставили бы (lasciare) сообщение (messaggio).;Voi lascereste un messaggio.
он вызывал в суд (chiamare in causa);Lui chiamava in causa.
я совершаю путешествие (fare, viaggio).;Io faccio un viaggio.
мы вызвали (chiamare) полицию (polizia).;Noi abbiamo chiamato la polizia.
я прихожу к согласию (arrivare a concordare);Io arrivo a concordare.
ты мне это даёшь?;Me lo dai?
ты мне её покажешь?;Me la mostrerai?
он ему это сказал.;Gliel'ha detto.
мы вам их принесём.;Ve li porteremo.
они нам её оставили.;Ce l'hanno lasciata.
я тебе его купил.;Te l'ho comprato.
мы просыпаемся рано.;Noi ci svegliamo presto.
вы называете себя друзьями.;Voi vi chiamate amici.
они моются перед ужином.;Loro si lavano prima di cena.
говори медленно!;Parla lentamente!
ешь спокойно!;Mangia con calma!
открой дверь!;Apri la porta!
позвони папе!;Chiama papà!
пиши имя!;Scrivi il nome!
поговорим позже!;Parliamo più tardi!
начнём урок!;Cominciamo la lezione!
пойдём домой!;Andiamo a casa!
я его вижу.;Lo vedo.
я её зову.;La chiamo.
мы их ждём.;Li aspettiamo.
я ему говорю.;Gli parlo.
я ей пишу.;Le scrivo.
я ему отвечаю.;Gli rispondo.
