Congiuntivo Imperfetto (Drill)
она надеялась, что они пойдут на работу (andare al lavoro);Lei sperava che loro andassero al lavoro.;Congiuntivo Imperfetto
он хотел, чтобы я был спокойным (stare calmo);Lui voleva che io stessi calmo.;Congiuntivo Imperfetto
она хотела, чтобы ты был спокойным (stare calmo);Lei voleva che tu stessi calmo.;Congiuntivo Imperfetto
я думал, что он будет спокойным (stare calmo);Io pensavo che lui stesse calmo.;Congiuntivo Imperfetto
мы верили, что она будет спокойной (stare calmo);Noi credevamo che lei stesse calma.;Congiuntivo Imperfetto
они хотели, чтобы мы были спокойными (stare calmo);Loro volevano che noi stessimo calmi.;Congiuntivo Imperfetto
я надеялся, что вы будете спокойными (stare calmo);Io speravo che voi steste calmi.;Congiuntivo Imperfetto
она думала, что они будут спокойными (stare calmo);Lei pensava che loro stessero calmi.;Congiuntivo Imperfetto
она хотела, чтобы я захотел кофе (un caffè);Lei voleva che io volessi un caffè.;Congiuntivo Imperfetto
он хотел, чтобы ты захотел кофе (un caffè);Lui voleva che tu volessi un caffè.;Congiuntivo Imperfetto
я думал, что он захочет кофе (un caffè);Io pensavo che lui volesse un caffè.;Congiuntivo Imperfetto
мы надеялись, что она захочет кофе (un caffè);Noi speravamo che lei volesse un caffè.;Congiuntivo Imperfetto
они верили, что мы захотим кофе (un caffè);Loro credevano che noi volessimo un caffè.;Congiuntivo Imperfetto
я боялся, что вы захотите кофе (un caffè);Io temevo che voi voleste un caffè.;Congiuntivo Imperfetto
он хотел, чтобы они захотели кофе (un caffè);Lui voleva che loro volessero un caffè.;Congiuntivo Imperfetto
он хотел, чтобы я пришел (venire);Lui voleva che io potessi venire.;Congiuntivo Imperfetto
она хотела, чтобы ты пришел (venire);Lei voleva che tu potessi venire.;Congiuntivo Imperfetto
я думал, что он сможет прийти (venire);Io pensavo che lui potesse venire.;Congiuntivo Imperfetto
мы надеялись, что она сможет прийти (venire);Noi speravamo che lei potesse venire.;Congiuntivo Imperfetto
они верили, что мы сможем прийти (venire);Loro credevano che noi potessimo venire.;Congiuntivo Imperfetto
я боялся, что вы сможете прийти (venire);Io temevo che voi poteste venire.;Congiuntivo Imperfetto
он хотел, чтобы они смогли прийти (venire);Lui voleva che loro potessero venire.;Congiuntivo Imperfetto
она хотела, чтобы я учился (studiare);Lei voleva che io dovessi studiare.;Congiuntivo Imperfetto
он хотел, чтобы ты учился (studiare);Lui voleva che tu dovessi studiare.;Congiuntivo Imperfetto
я думал, что он должен учиться (studiare);Io pensavo che lui dovesse studiare.;Congiuntivo Imperfetto
мы верили, что она должна учиться (studiare);Noi credevamo che lei dovesse studiare.;Congiuntivo Imperfetto
они надеялись, что мы должны учиться (studiare);Loro speravano che noi dovessimo studiare.;Congiuntivo Imperfetto
он верил, что вы должны учиться (studiare);Lui credeva che voi doveste studiare.;Congiuntivo Imperfetto
я боялся, что они должны учиться (studiare);Io temevo che loro dovessero studiare.;Congiuntivo Imperfetto
он хотел, чтобы я верил в мечту (credere al sogno);Lui voleva che io credessi al sogno.;Congiuntivo Imperfetto
она хотела, чтобы ты верил в мечту (credere al sogno);Lei voleva che tu credessi al sogno.;Congiuntivo Imperfetto
я думал, что он верит в мечту (credere al sogno);Io pensavo che lui credesse al sogno.;Congiuntivo Imperfetto
мы надеялись, что она верит в мечту (credere al sogno);Noi speravamo che lei credesse al sogno.;Congiuntivo Imperfetto
ты думал, что мы верим в мечту (credere al sogno);Tu pensavi che noi credessimo al sogno.;Congiuntivo Imperfetto
он хотел, чтобы вы верили в мечту (credere al sogno);Lui voleva che voi credeste al sogno.;Congiuntivo Imperfetto
я боялся, что они верят в мечту (credere al sogno);Io temevo che loro credessero al sogno.;Congiuntivo Imperfetto
он хотел, чтобы я увидел мир (vedere il mondo);Lui voleva che io vedessi il mondo.;Congiuntivo Imperfetto
она хотела, чтобы ты увидел мир (vedere il mondo);Lei voleva che tu vedessi il mondo.;Congiuntivo Imperfetto
я думал, что он увидит мир (vedere il mondo);Io pensavo che lui vedesse il mondo.;Congiuntivo Imperfetto
мы надеялись, что она увидит мир (vedere il mondo);Noi speravamo che lei vedesse il mondo.;Congiuntivo Imperfetto
они хотели, чтобы мы увидели мир (vedere il mondo);Loro volevano che noi vedessimo il mondo.;Congiuntivo Imperfetto
я верил, что вы увидите мир (vedere il mondo);Io credevo che voi vedeste il mondo.;Congiuntivo Imperfetto
он боялся, что они увидят мир (vedere il mondo);Lui temeva che loro vedessero il mondo.;Congiuntivo Imperfetto
он хотел, чтобы я положил конец (porre fine);Lui voleva che io ponessi fine.;Congiuntivo Imperfetto
она хотела, чтобы ты положила конец (porre fine);Lei voleva che tu ponessi fine.;Congiuntivo Imperfetto
я думал, что он положит конец (porre fine);Io pensavo che lui ponesse fine.;Congiuntivo Imperfetto
мы надеялись, что она положит конец (porre fine);Noi speravamo che lei ponesse fine.;Congiuntivo Imperfetto
они хотели, чтобы мы положили конец (porre fine);Loro volevano che noi ponessimo fine.;Congiuntivo Imperfetto
я боялся, что вы положите конец (porre fine);Io temevo che voi poneste fine.;Congiuntivo Imperfetto
он верил, что они положат конец (porre fine);Lui credeva che loro ponessero fine.;Congiuntivo Imperfetto
она хотела, чтобы я мешал (dare fastidio);Lei voleva che io dessi fastidio.;Congiuntivo Imperfetto
он думал, чтобы ты мешал (dare fastidio);Lui pensava che tu dessi fastidio.;Congiuntivo Imperfetto
я боялся, чтобы он мешал (dare fastidio);Io temevo che lui desse fastidio.;Congiuntivo Imperfetto
мы надеялись, чтобы она мешала (dare fastidio);Noi speravamo che lei desse fastidio.;Congiuntivo Imperfetto
они верили, чтобы мы мешали (dare fastidio);Loro credevano che noi dessimo fastidio.;Congiuntivo Imperfetto
я хотел, чтобы вы мешали (dare fastidio);Io volevo che voi deste fastidio.;Congiuntivo Imperfetto
она думала, чтобы они мешали (dare fastidio);Lei pensava che loro dessero fastidio.;Congiuntivo Imperfetto
он думал, чтобы я казался странным (sembrare strano);Lui pensava che io sembrassi strano.;Congiuntivo Imperfetto
она хотела, чтобы ты казался странным (sembrare strano);Lei voleva che tu sembrassi strano.;Congiuntivo Imperfetto
я верил, что он казался странным (sembrare strano);Io credevo che lui sembrasse strano.;Congiuntivo Imperfetto
мы надеялись, что она казалась странной (sembrare strano);Noi speravamo che lei sembrasse strano.;Congiuntivo Imperfetto
они боялись, чтобы мы казались странными (sembrare strano);Loro temevano che noi sembrassimo strani.;Congiuntivo Imperfetto
я думал, что вы казались странными (sembrare strano);Io pensavo che voi sembraste strani.;Congiuntivo Imperfetto
он верил, что они казались странными (sembrare strano);Lui credeva che loro sembrassero strani.;Congiuntivo Imperfetto
она хотела, чтобы я думал о будущем (pensare al futuro);Lei voleva che io pensassi al futuro.;Congiuntivo Imperfetto
он хотел, чтобы ты думал о будущем (pensare al futuro);Lui voleva che tu pensassi al futuro.;Congiuntivo Imperfetto
я думал, что он думает о будущем (pensare al futuro);Io pensavo che lui pensasse al futuro.;Congiuntivo Imperfetto
мы верили, что она думает о будущем (pensare al futuro);Noi credevamo che lei pensasse al futuro.;Congiuntivo Imperfetto
они надеялись, что мы думаем о будущем (pensare al futuro);Loro speravano che noi pensassimo al futuro.;Congiuntivo Imperfetto
он верил, что вы думаете о будущем (pensare al futuro);Lui credeva che voi pensaste al futuro.;Congiuntivo Imperfetto
я боялся, что они думают о будущем (pensare al futuro);Io temevo che loro pensassero al futuro.;Congiuntivo Imperfetto
она хотела, чтобы я говорила громко (parlare a voce alta);Lei voleva che io parlassi a voce alta.;Congiuntivo Imperfetto
он хотел, чтобы ты говорил громко (parlare a voce alta);Lui voleva che tu parlassi a voce alta.;Congiuntivo Imperfetto
я думала, что он будет говорить громко (parlare a voce alta);Io pensavo che lui parlasse a voce alta.;Congiuntivo Imperfetto
мы надеялись, что она будет говорить громко (parlare a voce alta);Noi speravamo che lei parlasse a voce alta.;Congiuntivo Imperfetto
они хотели, чтобы мы говорили громко (parlare a voce alta);Loro volevano che noi parlassimo a voce alta.;Congiuntivo Imperfetto
я верила, что вы будете говорить громко (parlare a voce alta);Io credevo che voi parlaste a voce alta.;Congiuntivo Imperfetto
он боялся, что они будут говорить громко (parlare a voce alta);Lui temeva che loro parlassero a voce alta.;Congiuntivo Imperfetto
она хотела, чтобы я ждал ответа (aspettare una risposta);Lei voleva che io aspettassi una risposta.;Congiuntivo Imperfetto
он надеялся, что ты будешь ждать ответа (aspettare una risposta);Lui sperava che tu aspettassi una risposta.;Congiuntivo Imperfetto
я думал, что он будет ждать ответа (aspettare una risposta);Io pensavo che lui aspettasse una risposta.;Congiuntivo Imperfetto
мы верили, что она будет ждать ответа (aspettare una risposta);Noi credevamo che lei aspettasse una risposta.;Congiuntivo Imperfetto
они боялись, что мы будем ждать ответа (aspettare una risposta);Loro temevano che noi aspettassimo una risposta.;Congiuntivo Imperfetto
я хотел, чтобы вы ждали ответа (aspettare una risposta);Io volevo che voi aspettaste una risposta.;Congiuntivo Imperfetto
он думал, что они будут ждать ответа (aspettare una risposta);Lui pensava che loro aspettassero una risposta.;Congiuntivo Imperfetto
он хотел, чтобы я молился Богу (pregare Dio);Lui voleva che io pregassi Dio.;Congiuntivo Imperfetto
она хотела, чтобы ты молился Богу (pregare Dio);Lei voleva che tu pregassi Dio.;Congiuntivo Imperfetto
я думал, что он молится Богу (pregare Dio);Io pensavo che lui pregasse Dio.;Congiuntivo Imperfetto
мы надеялись, что она молится Богу (pregare Dio);Noi speravamo che lei pregasse Dio.;Congiuntivo Imperfetto
они хотели, чтобы мы молились Богу (pregare Dio);Loro volevano che noi pregassimo Dio.;Congiuntivo Imperfetto
я верил, что вы молитесь Богу (pregare Dio);Io credevo che voi pregaste Dio.;Congiuntivo Imperfetto
он боялся, что они молятся Богу (pregare Dio);Lui temeva che loro pregassero Dio.;Congiuntivo Imperfetto
он хотел, чтобы я слышал шум (sentire un rumore);Lui voleva che io sentissi un rumore.;Congiuntivo Imperfetto
она хотела, чтобы ты слышал шум (sentire un rumore);Lei voleva che tu sentissi un rumore.;Congiuntivo Imperfetto
я думал, что он слышит шум (sentire un rumore);Io pensavo che lui sentisse un rumore.;Congiuntivo Imperfetto
мы надеялись, что она услышит шум (sentire un rumore);Noi speravamo che lei sentisse un rumore.;Congiuntivo Imperfetto
они боялись, что мы услышим шум (sentire un rumore);Loro temevano che noi sentissimo un rumore.;Congiuntivo Imperfetto
я верил, что вы услышите шум (sentire un rumore);Io credevo che voi sentiste un rumore.;Congiuntivo Imperfetto
он хотел, чтобы они слышали шум (sentire un rumore);Lui voleva che loro sentissero un rumore.;Congiuntivo Imperfetto
он хотел, чтобы я пришел сюда (venire qui);Lui voleva che io venissi qui.;Congiuntivo Imperfetto
она хотела, чтобы ты пришел сюда (venire qui);Lei voleva che tu venissi qui.;Congiuntivo Imperfetto
я думал, что он придет сюда (venire qui);Io pensavo che lui venisse qui.;Congiuntivo Imperfetto
мы надеялись, что она придет сюда (venire qui);Noi speravamo che lei venisse qui.;Congiuntivo Imperfetto
они хотели, чтобы мы пришли сюда (venire qui);Loro volevano che noi venissimo qui.;Congiuntivo Imperfetto
я верил, что вы придете сюда (venire qui);Io credevo che voi veniste qui.;Congiuntivo Imperfetto
он боялся, что они придут сюда (venire qui);Lui temeva che loro venissero qui.;Congiuntivo Imperfetto
она хотела, чтобы я смотрела телевизор (guardare la tv);Lei voleva che io guardassi la tv.;Congiuntivo Imperfetto
он хотел, чтобы ты смотрел телевизор (guardare la tv);Lui voleva che tu guardassi la tv.;Congiuntivo Imperfetto
я думала, что он смотрит телевизор (guardare la tv);Io pensavo che lui guardasse la tv.;Congiuntivo Imperfetto
мы верили, что она смотрит телевизор (guardare la tv);Noi credevamo che lei guardasse la tv.;Congiuntivo Imperfetto
они надеялись, что мы будем смотреть телевизор (guardare la tv);Loro speravano che noi guardassimo la tv.;Congiuntivo Imperfetto
он хотел, чтобы вы смотрели телевизор (guardare la tv);Lui voleva che voi guardaste la tv.;Congiuntivo Imperfetto
я боялась, что они будут смотреть телевизор (guardare la tv);Io temevo che loro guardassero la tv.;Congiuntivo Imperfetto
он хотел, чтобы я нашел решение (trovare una soluzione);Lui voleva che io trovassi una soluzione.;Congiuntivo Imperfetto
она надеялась, что ты найдешь решение (trovare una soluzione);Lei sperava che tu trovassi una soluzione.;Congiuntivo Imperfetto
я думал, что он найдет решение (trovare una soluzione);Io pensavo che lui trovasse una soluzione.;Congiuntivo Imperfetto
мы верили, что она найдет решение (trovare una soluzione);Noi credevamo che lei trovasse una soluzione.;Congiuntivo Imperfetto
они боялись, что мы найдем решение (trovare una soluzione);Loro temevano che noi trovassimo una soluzione.;Congiuntivo Imperfetto
я хотел, чтобы вы нашли решение (trovare una soluzione);Io volevo che voi trovaste una soluzione.;Congiuntivo Imperfetto
он думал, что они найдут решение (trovare una soluzione);Lui pensava che loro trovassero una soluzione.;Congiuntivo Imperfetto
она хотела, чтобы я выпил кофе (prendere un caffè);Lei voleva che io prendessi un caffè.;Congiuntivo Imperfetto
он хотел, чтобы ты выпил кофе (prendere un caffè);Lui voleva che tu prendessi un caffè.;Congiuntivo Imperfetto
я думал, что он выпьет кофе (prendere un caffè);Io pensavo che lui prendesse un caffè.;Congiuntivo Imperfetto
мы надеялись, что она выпьет кофе (prendere un caffè);Noi speravamo che lei prendesse un caffè.;Congiuntivo Imperfetto
они хотели, чтобы мы выпили кофе (prendere un caffè);Loro volevano che noi prendessimo un caffè.;Congiuntivo Imperfetto
я верил, что вы выпьете кофе (prendere un caffè);Io credevo che voi prendeste un caffè.;Congiuntivo Imperfetto
мама думала, что они выпьют кофе (prendere un caffè);La mamma pensava che loro prendessero un caffè.;Congiuntivo Imperfetto
он хотел, чтобы мне хватило одного слова (una parola);Lui voleva che io bastassi con una parola.;Congiuntivo Imperfetto
она думала, что тебе хватит одного слова (una parola);Lei pensava che tu bastassi con una parola.;Congiuntivo Imperfetto
я надеялся, что ему хватит одного слова (una parola);Io speravo che lui bastasse con una parola.;Congiuntivo Imperfetto
мы верили, что ей хватит одного слова (una parola);Noi credevamo che lei bastasse con una parola.;Congiuntivo Imperfetto
они боялись, что нам не хватит одного слова (una parola);Loro temevano che noi bastassimo con una parola.;Congiuntivo Imperfetto
он хотел, чтобы вам хватило одного слова (una parola);Lui voleva che voi bastaste con una parola.;Congiuntivo Imperfetto
я думал, что им хватит одного слова (una parola);Io pensavo che loro bastassero con una parola.;Congiuntivo Imperfetto
она хотела, чтобы я понял причину (capire il motivo);Lei voleva che io capissi il motivo.;Congiuntivo Imperfetto
он хотел, чтобы ты понял причину (capire il motivo);Lui voleva che tu capissi il motivo.;Congiuntivo Imperfetto
я думал, что он поймет причину (capire il motivo);Io pensavo che lui capisse il motivo.;Congiuntivo Imperfetto
мы верили, что она поймет причину (capire il motivo);Noi credevamo che lei capisse il motivo.;Congiuntivo Imperfetto
они надеялись, что мы поймем причину (capire il motivo);Loro speravano che noi capissimo il motivo.;Congiuntivo Imperfetto
он верил, что вы поймете причину (capire il motivo);Lui credeva che voi capiste il motivo.;Congiuntivo Imperfetto
я боялся, что они поймут причину (capire il motivo);Io temevo che loro capissero il motivo.;Congiuntivo Imperfetto
она хотела, чтобы я подала ужин (servire la cena);Lei voleva che io servissi la cena.;Congiuntivo Imperfetto
он хотел, чтобы ты подал ужин (servire la cena);Lui voleva che tu servissi la cena.;Congiuntivo Imperfetto
я думала, что он подаст ужин (servire la cena);Io pensavo che lui servisse la cena.;Congiuntivo Imperfetto
мы надеялись, что она подаст ужин (servire la cena);Noi speravamo che lei servisse la cena.;Congiuntivo Imperfetto
они хотели, чтобы мы подали ужин (servire la cena);Loro volevano che noi servissimo la cena.;Congiuntivo Imperfetto
я верил, что вы подадите ужин (servire la cena);Io credevo che voi serviste la cena.;Congiuntivo Imperfetto
он боялся, что они подадут ужин (servire la cena);Lui temeva che loro servissero la cena.;Congiuntivo Imperfetto
он хотел, чтобы я извинился за ошибку (scusare un errore);Lui voleva che io scusassi un errore.;Congiuntivo Imperfetto
она хотела, чтобы ты извинился за ошибку (scusare un errore);Lei voleva che tu scusassi un errore.;Congiuntivo Imperfetto
я думал, что он извинит за ошибку (scusare un errore);Io pensavo che lui scusasse un errore.;Congiuntivo Imperfetto
мы надеялись, что она извинит за ошибку (scusare un errore);Noi speravamo che lei scusasse un errore.;Congiuntivo Imperfetto
они хотели, чтобы мы извинились за ошибку (scusare un errore);Loro volevano che noi scusassimo un errore.;Congiuntivo Imperfetto
я верил, что вы извините за ошибку (scusare un errore);Io credevo che voi scusaste un errore.;Congiuntivo Imperfetto
он боялся, что они извинят за ошибку (scusare un errore);Lui temeva che loro scusassero un errore.;Congiuntivo Imperfetto
она хотела, чтобы я принес подарок (portare un regalo);Lei voleva che io portassi un regalo.;Congiuntivo Imperfetto
он хотел, чтобы ты принес подарок (portare un regalo);Lui voleva che tu portassi un regalo.;Congiuntivo Imperfetto
я думал, что он принесет подарок (portare un regalo);Io pensavo che lui portasse un regalo.;Congiuntivo Imperfetto
мы надеялись, что она принесет подарок (portare un regalo);Noi speravamo che lei portasse un regalo.;Congiuntivo Imperfetto
они верили, что мы принесем подарок (portare un regalo);Loro credevano che noi portassimo un regalo.;Congiuntivo Imperfetto
я боялся, что вы принесете подарок (portare un regalo);Io temevo che voi portaste un regalo.;Congiuntivo Imperfetto
она хотела, чтобы они принесли подарок (portare un regalo);Lei voleva che loro portassero un regalo.;Congiuntivo Imperfetto
он хотел, чтобы со мной случилось всё (succedere tutto);Lui voleva che io succedessi tutto.;Congiuntivo Imperfetto
она думала, что с тобой случится всё (succedere tutto);Lei pensava che tu succedessi tutto.;Congiuntivo Imperfetto
я боялся, что с ним случится всё (succedere tutto);Io temevo che lui succedesse tutto.;Congiuntivo Imperfetto
мы верили, что с ней случится всё (succedere tutto);Noi credevamo che lei succedesse tutto.;Congiuntivo Imperfetto
они надеялись, что с нами случится всё (succedere tutto);Loro speravano che noi succedessimo tutto.;Congiuntivo Imperfetto
он хотел, чтобы с вами случилось всё (succedere tutto);Lui voleva che voi succedeste tutto.;Congiuntivo Imperfetto
я думал, что с ними случится всё (succedere tutto);Io pensavo che loro succedessero tutto.;Congiuntivo Imperfetto
он боялся, чтобы я умер от голода (morire di fame);Lui temeva che io morissi di fame.;Congiuntivo Imperfetto
она хотела, чтобы ты умер от голода (morire di fame);Lei voleva che tu morissi di fame.;Congiuntivo Imperfetto
я думал, что он умрет от голода (morire di fame);Io pensavo che lui morisse di fame.;Congiuntivo Imperfetto
мы верили, что она умрет от голода (morire di fame);Noi credevamo che lei morisse di fame.;Congiuntivo Imperfetto
они надеялись, чтобы мы умерли от голода (morire di fame);Loro speravano che noi morissimo di fame.;Congiuntivo Imperfetto
он боялся, чтобы вы умерли от голода (morire di fame);Lui temeva che voi moriste di fame.;Congiuntivo Imperfetto
я думал, что они умрут от голода (morire di fame);Io pensavo che loro morissero di fame.;Congiuntivo Imperfetto
он хотел, чтобы я искал работу (cercare lavoro);Lui voleva che io cercassi lavoro.;Congiuntivo Imperfetto
она хотела, чтобы ты искал работу (cercare lavoro);Lei voleva che tu cercassi lavoro.;Congiuntivo Imperfetto
я думал, что он ищет работу (cercare lavoro);Io pensavo che lui cercasse lavoro.;Congiuntivo Imperfetto
мы верили, что она ищет работу (cercare lavoro);Noi credevamo che lei cercasse lavoro.;Congiuntivo Imperfetto
они надеялись, что мы будем искать работу (cercare lavoro);Loro speravano che noi cercassimo lavoro.;Congiuntivo Imperfetto
он боялся, что вы будете искать работу (cercare lavoro);Lui temeva che voi cercaste lavoro.;Congiuntivo Imperfetto
я думал, что они ищут работу (cercare lavoro);Io pensavo che loro cercassero lavoro.;Congiuntivo Imperfetto
она хотела, чтобы я читала книгу (leggere un libro);Lei voleva che io leggessi un libro.;Congiuntivo Imperfetto
он надеялся, что ты будешь читать книгу (leggere un libro);Lui sperava che tu leggessi un libro.;Congiuntivo Imperfetto
я думала, что он будет читать книгу (leggere un libro);Io pensavo che lui leggesse un libro.;Congiuntivo Imperfetto
мы верили, что она будет читать книгу (leggere un libro);Noi credevamo che lei leggesse un libro.;Congiuntivo Imperfetto
они хотели, чтобы мы читали книгу (leggere un libro);Loro volevano che noi leggessimo un libro.;Congiuntivo Imperfetto
я боялась, что вы будете читать книгу (leggere un libro);Io temevo che voi leggeste un libro.;Congiuntivo Imperfetto
он думал, что они будут читать книгу (leggere un libro);Lui pensava che loro leggessero un libro.;Congiuntivo Imperfetto
он хотел, чтобы я убил врага (uccidere un nemico);Lui voleva che io uccidessi un nemico.;Congiuntivo Imperfetto
она боялась, что ты убьешь врага (uccidere un nemico);Lei temeva che tu uccidessi un nemico.;Congiuntivo Imperfetto
я думал, что он убьет врага (uccidere un nemico);Io pensavo che lui uccidesse un nemico.;Congiuntivo Imperfetto
мы верили, что она убьет врага (uccidere un nemico);Noi credevamo che lei uccidesse un nemico.;Congiuntivo Imperfetto
они надеялись, что мы убьем врага (uccidere un nemico);Loro speravano che noi uccidessimo un nemico.;Congiuntivo Imperfetto
он хотел, чтобы вы убили врага (uccidere un nemico);Lui voleva che voi uccideste un nemico.;Congiuntivo Imperfetto
я боялся, что они убьют врага (uccidere un nemico);Io temevo che loro uccidessero un nemico.;Congiuntivo Imperfetto
она хотела, чтобы я вернулся домой (tornare a casa);Lei voleva che io tornassi a casa.;Congiuntivo Imperfetto
он хотел, чтобы ты вернулся домой (tornare a casa);Lui voleva che tu tornassi a casa.;Congiuntivo Imperfetto
я думал, что он вернется домой (tornare a casa);Io pensavo che lui tornasse a casa.;Congiuntivo Imperfetto
мы надеялись, что она вернется домой (tornare a casa);Noi speravamo che lei tornasse a casa.;Congiuntivo Imperfetto
они верили, что мы вернемся домой (tornare a casa);Loro credevano che noi tornassimo a casa.;Congiuntivo Imperfetto
я боялся, что вы вернетесь домой (tornare a casa);Io temevo che voi tornaste a casa.;Congiuntivo Imperfetto
она хотела, чтобы они вернулись домой (tornare a casa);Lei voleva che loro tornassero a casa.;Congiuntivo Imperfetto
он хотел, чтобы я попросил о любезности (chiedere un favore);Lui voleva che io chiedessi un favore.;Congiuntivo Imperfetto
она хотела, чтобы ты попросил о любезности (chiedere un favore);Lei voleva che tu chiedessi un favore.;Congiuntivo Imperfetto
я думал, что он попросит о любезности (chiedere un favore);Io pensavo che lui chiedesse un favore.;Congiuntivo Imperfetto
мы верили, что она попросит о любезности (chiedere un favore);Noi credevamo che lei chiedesse un favore.;Congiuntivo Imperfetto
они надеялись, что мы попросим о любезности (chiedere un favore);Loro speravano che noi chiedessimo un favore.;Congiuntivo Imperfetto
я боялся, что вы попросите о любезности (chiedere un favore);Io temevo che voi chiedeste un favore.;Congiuntivo Imperfetto
он хотел, чтобы они попросили о любезности (chiedere un favore);Lui voleva che loro chiedessero un favore.;Congiuntivo Imperfetto
она хотела, чтобы я закончил задание (finire il compito);Lei voleva che io finissi il compito.;Congiuntivo Imperfetto
он хотел, чтобы ты закончил задание (finire il compito);Lui voleva che tu finissi il compito.;Congiuntivo Imperfetto
я думал, что он закончит задание (finire il compito);Io pensavo che lui finisse il compito.;Congiuntivo Imperfetto
мы надеялись, что она закончит задание (finire il compito);Noi speravamo che lei finisse il compito.;Congiuntivo Imperfetto
они верили, что мы закончим задание (finire il compito);Loro credevano che noi finissimo il compito.;Congiuntivo Imperfetto
я боялся, что вы закончите задание (finire il compito);Io temevo che voi finiste il compito.;Congiuntivo Imperfetto
