Presente (Drill)
он чувствует себя хорошо (stare bene);Lui sta bene.;Presente
она чувствует себя хорошо (stare bene);Lei sta bene.;Presente
мы чувствуем себя хорошо (stare bene);Noi stiamo bene.;Presente
вы чувствуете себя хорошо (stare bene);Voi state bene.;Presente
они чувствуют себя хорошо (stare bene);Loro stanno bene.;Presente
я хочу кофе (un caffè);Io voglio un caffè.;Presente
ты хочешь кофе (un caffè);Tu vuoi un caffè.;Presente
он хочет кофе (un caffè);Lui vuole un caffè.;Presente
она хочет кофе (un caffè);Lei vuole un caffè.;Presente
мы хотим кофе (un caffè);Noi vogliamo un caffè.;Presente
вы хотите кофе (un caffè);Voi volete un caffè.;Presente
они хотят кофе (un caffè);Loro vogliono un caffè.;Presente
я могу войти (entrare);Io posso entrare.;Presente
ты можешь войти (entrate);Tu puoi entrare.;Presente
он может войти (entrare);Lui può entrare.;Presente
она может войти (entrare);Lei può entrare.;Presente
мы можем войти (entrare);Noi possiamo entrare.;Presente
вы можете войти (entrare);Voi potete entrare.;Presente
они могут войти (entrare);Loro possono entrare.;Presente
я должен уехать (partire);Io devo partire.;Presente
ты должен уехать (partire);Tu devi partire.;Presente
он должен уехать (partire);Lui deve partire.;Presente
она должна уехать (partire);Lei deve partire.;Presente
мы должны уехать (partire);Noi dobbiamo partire.;Presente
вы должны уехать (partire);Voi dovete partire.;Presente
они должны уехать (partire);Loro devono partire.;Presente
я верю в будущее (credere nel futuro);Io credo nel futuro.;Presente
ты веришь в будущее (credere nel futuro);Tu credi nel futuro.;Presente
он верит в будущее (credere nel futuro);Lui crede nel futuro.;Presente
она верит в будущее (credere nel futuro);Lei crede nel futuro.;Presente
мы верим в будущее (credere nel futuro);Noi crediamo nel futuro.;Presente
вы верите в будущее (credere nel futuro);Voi credete nel futuro.;Presente
они верят в будущее (credere nel futuro);Loro credono nel futuro.;Presente
я вижу мир (il mondo);Io vedo il mondo.;Presente
ты видишь мир (il mondo);Tu vedi il mondo.;Presente
он видит мир (il mondo);Lui vede il mondo.;Presente
она видит мир (il mondo);Lei vede il mondo.;Presente
мы видим мир (il mondo);Noi vediamo il mondo.;Presente
вы видите мир (il mondo);Voi vedete il mondo.;Presente
они видят мир (il mondo);Loro vedono il mondo.;Presente
я устанавливаю предел (porre un limite);Io pongo un limite.;Presente
ты устанавливаешь предел (porre un limite);Tu poni un limite.;Presente
он устанавливает предел (porre un limite);Lui pone un limite.;Presente
она устанавливает предел (porre un limite);Lei pone un limite.;Presente
мы устанавливаем предел (porre un limite);Noi poniamo un limite.;Presente
вы устанавливаете предел (porre un limite);Voi ponete un limite.;Presente
они устанавливают предел (porre un limite);Loro pongono un limite.;Presente
я даю совет (dare un consiglio);Io do un consiglio.;Presente
ты даешь совет (dare un consiglio);Tu dai un consiglio.;Presente
он дает совет (dare un consiglio);Lui dà un consiglio.;Presente
она дает совет (dare un consiglio);Lei dà un consiglio.;Presente
мы даем совет (dare un consiglio);Noi diamo un consiglio.;Presente
вы даете совет (dare un consiglio);Voi date un consiglio.;Presente
они дают совет (dare un consiglio);Loro danno un consiglio.;Presente
я кажусь усталым (stanco);Io sembro stanco.;Presente
ты кажешься усталым (stanco);Tu sembri stanco.;Presente
он кажется усталым (stanco);Lui sembra stanco.;Presente
она кажется усталой (stanco);Lei sembra stanca.;Presente
мы кажемся усталыми (stanco);Noi sembriamo stanchi.;Presente
вы кажетесь усталыми (stanco);Voi sembrate stanchi.;Presente
они кажутся усталыми (stanco);Loro sembrano stanchi.;Presente
я думаю о тебе (pensare a);Io penso a te.;Presente
ты думаешь о тебе (pensare a);Tu pensi a te.;Presente
он думает о тебе (pensare a);Lui pensa a te.;Presente
она думает о тебе (pensare a);Lei pensa a te.;Presente
мы думаем о тебе (pensare a);Noi pensiamo a te.;Presente
вы думаете о тебе (pensare a);Voi pensate a te.;Presente
они думают о тебе (pensare a);Loro pensano a te.;Presente
я говорю громко (a voce alta);Io parlo a voce alta.;Presente
ты говоришь громко (a voce alta);Tu parli a voce alta.;Presente
он говорит громко (a voce alta);Lui parla a voce alta.;Presente
она говорит громко (a voce alta);Lei parla a voce alta.;Presente
мы говорим громко (a voce alta);Noi parliamo a voce alta.;Presente
вы говорите громко (a voce alta);Voi parlate a voce alta.;Presente
они говорят громко (a voce alta);Loro parlano a voce alta.;Presente
я жду автобус (aspettare l'autobus);Io aspetto l'autobus.;Presente
ты ждешь автобус (aspettare l'autobus);Tu aspetti l'autobus.;Presente
он ждет автобус (aspettare l'autobus);Lui aspetta l'autobus.;Presente
она ждет автобус (aspettare l'autobus);Lei aspetta l'autobus.;Presente
мы ждем автобус (aspettare l'autobus);Noi aspettiamo l'autobus.;Presente
вы ждете автобус (aspettare l'autobus);Voi aspettate l'autobus.;Presente
они ждут автобус (aspettare l'autobus);Loro aspettano l'autobus.;Presente
я молюсь богу (pregare Dio);Io prego Dio.;Presente
ты молишься богу (pregare Dio);Tu preghi Dio.;Presente
он молится богу (pregare Dio);Lui prega Dio.;Presente
она молится богу (pregare Dio);Lei prega Dio.;Presente
мы молимся богу (pregare Dio);Noi preghiamo Dio.;Presente
вы молитесь богу (pregare Dio);Voi pregate Dio.;Presente
они молятся богу (pregare Dio);Loro pregano Dio.;Presente
я слушаю музыку (la musica);Io sento la musica.;Presente
ты слушаешь музыку (la musica);Tu senti la musica.;Presente
он слушает музыку (la musica);Lui sente la musica.;Presente
она слушает музыку (la musica);Lei sente la musica.;Presente
мы слушаем музыку (la musica);Noi sentiamo la musica.;Presente
вы слушаете музыку (la musica);Voi sentite la musica.;Presente
они слушают музыку (la musica);Loro sentono la musica.;Presente
я прихожу сюда (venire qui);Io vengo qui.;Presente
ты приходишь сюда (venire qui);Tu vieni qui.;Presente
он приходит сюда (venire qui);Lui viene qui.;Presente
она приходит сюда (venire qui);Lei viene qui.;Presente
мы приходим сюда (venire qui);Noi veniamo qui.;Presente
вы приходите сюда (venire qui);Voi venite qui.;Presente
они приходят сюда (venire qui);Loro vengono qui.;Presente
я смотрю телевизор (la tv);Io guardo la tv.;Presente
ты смотришь телевизор (la tv);Tu guardi la tv.;Presente
он смотрит телевизор (la tv);Lui guarda la tv.;Presente
она смотрит телевизор (la tv);Lei guarda la tv.;Presente
мы смотрим телевизор (la tv);Noi guardiamo la tv.;Presente
вы смотрите телевизор (la tv);Voi guardate la tv.;Presente
они смотрят телевизор (la tv);Loro guardano la tv.;Presente
я нахожу решение (trovare una soluzione);Io trovo una soluzione.;Presente
ты находишь решение (trovare una soluzione);Tu trovi una soluzione.;Presente
он находит решение (trovare una soluzione);Lui trova una soluzione.;Presente
она находит решение (trovare una soluzione);Lei trova una soluzione.;Presente
мы находим решение (trovare una soluzione);Noi troviamo una soluzione.;Presente
вы находите решение (trovare una soluzione);Voi trovate una soluzione.;Presente
они находят решение (trovare una soluzione);Loro trovano una soluzione.;Presente
я пью кофе (prendere un caffè);Io prendo un caffè.;Presente
ты пьешь кофе (prendere un caffè);Tu prendi un caffè.;Presente
он пьет кофе (prendere un caffè);Lui prende un caffè.;Presente
она пьет кофе (prendere un caffè);Lei prende un caffè.;Presente
мы пьем кофе (prendere un caffè);Noi prendiamo un caffè.;Presente
вы пьете кофе (prendere un caffè);Voi prendete un caffè.;Presente
они пьют кофе (prendere un caffè);Loro prendono un caffè.;Presente
мне достаточно одного слова (bastare una parola);Io basto con una parola.;Presente
тебе достаточно одного слова (bastare una parola);Tu basti con una parola.;Presente
ему достаточно одного слова (bastare una parola);Lui basta con una parola.;Presente
ей достаточно одного слова (bastare una parola);Lei basta con una parola.;Presente
нам достаточно одного слова (bastare una parola);Noi bastiamo con una parola.;Presente
вам достаточно одного слова (bastare una parola);Voi bastate con una parola.;Presente
им достаточно одного слова (bastare una parola);Loro bastano con una parola.;Presente
я понимаю причину (il motivo);Io capisco il motivo.;Presente
ты понимаешь причину (il motivo);Tu capisci il motivo.;Presente
он понимает причину (il motivo);Lui capisce il motivo.;Presente
она понимает причину (il motivo);Lei capisce il motivo.;Presente
мы понимаем причину (il motivo);Noi capiamo il motivo.;Presente
вы понимаете причину (il motivo);Voi capite il motivo.;Presente
они понимают причину (il motivo);Loro capiscono il motivo.;Presente
я подаю обед (servire il pranzo);Io servo il pranzo.;Presente
ты подаешь обед (servire il pranzo);Tu servi il pranzo.;Presente
он подает обед (servire il pranzo);Lui serve il pranzo.;Presente
она подает обед (servire il pranzo);Lei serve il pranzo.;Presente
мы подаем обед (servire il pranzo);Noi serviamo il pranzo.;Presente
вы подаете обед (servire il pranzo);Voi servite il pranzo.;Presente
они подают обед (servire il pranzo);Loro servono il pranzo.;Presente
я прощаю ошибку (scusare un errore);Io scuso un errore.;Presente
ты прощаешь ошибку (scusare un errore);Tu scusi un errore.;Presente
он прощает ошибку (scusare un errore);Lui scusa un errore.;Presente
она прощает ошибку (scusare un errore);Lei scusa un errore.;Presente
мы прощаем ошибку (scusare un errore);Noi scusiamo un errore.;Presente
вы прощаете ошибку (scusare un errore);Voi scusate un errore.;Presente
они прощают ошибку (scusare un errore);Loro scusano un errore.;Presente
я несу подарок (un regalo);Io porto un regalo.;Presente
ты несешь подарок (un regalo);Tu porti un regalo.;Presente
он несет подарок (un regalo);Lui porta un regalo.;Presente
она несет подарок (un regalo);Lei porta un regalo.;Presente
мы несем подарок (un regalo);Noi portiamo un regalo.;Presente
вы несете подарок (un regalo);Voi portate un regalo.;Presente
они несут подарок (un regalo);Loro portano un regalo.;Presente
со мной случается невероятное (succedere l'incredibile);Io succedo l'incredibile.;Presente
с тобой случается невероятное (succedere l'incredibile);Tu succedi l'incredibile.;Presente
с ним случается невероятное (succedere l'incredibile);Lui succede l'incredibile.;Presente
с ней случается невероятное (succedere l'incredibile);Lei succede l'incredibile.;Presente
с нами случается невероятное (succedere l'incredibile);Noi succediamo l'incredibile.;Presente
с вами случается невероятное (succedere l'incredibile);Voi succedete l'incredibile.;Presente
с ними случается невероятное (succedere l'incredibile);Loro succedono l'incredibile.;Presente
я умираю от голода (morire di fame);Io muoio di fame.;Presente
ты умираешь от голода (morire di fame);Tu muori di fame.;Presente
он умирает от голода (morire di fame);Lui muore di fame.;Presente
она умирает от голода (morire di fame);Lei muore di fame.;Presente
мы умираем от голода (morire di fame);Noi moriamo di fame.;Presente
вы умираете от голода (morire di fame);Voi morite di fame.;Presente
они умирают от голода (morire di fame);Loro muoiono di fame.;Presente
я ищу работу (cercare lavoro);Io cerco lavoro.;Presente
ты ищешь работу (cercare lavoro);Tu cerchi lavoro.;Presente
он ищет работу (cercare lavoro);Lui cerca lavoro.;Presente
она ищет работу (cercare lavoro);Lei cerca lavoro.;Presente
мы ищем работу (cercare lavoro);Noi cerchiamo lavoro.;Presente
вы ищете работу (cercare lavoro);Voi cercate lavoro.;Presente
они ищут работу (cercare lavoro);Loro cercano lavoro.;Presente
я читаю книгу (un libro);Io leggo un libro.;Presente
ты читаешь книгу (un libro);Tu leggi un libro.;Presente
он читает книгу (un libro);Lui legge un libro.;Presente
она читает книгу (un libro);Lei legge un libro.;Presente
мы читаем книгу (un libro);Noi leggiamo un libro.;Presente
вы читаете книгу (un libro);Voi leggete un libro.;Presente
они читают книгу (un libro);Loro leggono un libro.;Presente
я убиваю животное (un animale);Io uccido un animale.;Presente
ты убиваешь животное (un animale);Tu uccidi un animale.;Presente
он убивает животное (un animale);Lui uccide un animale.;Presente
она убивает животное (un animale);Lei uccide un animale.;Presente
мы убиваем животное (un animale);Noi uccidiamo un animale.;Presente
вы убиваете животное (un animale);Voi uccidete un animale.;Presente
они убивают животное (un animale);Loro uccidono un animale.;Presente
я возвращаюсь домой (tornare a casa);Io torno a casa.;Presente
ты возвращаешься домой (tornare a casa);Tu torni a casa.;Presente
он возвращается домой (tornare a casa);Lui torna a casa.;Presente
она возвращается домой (tornare a casa);Lei torna a casa.;Presente
мы возвращаемся домой (tornare a casa);Noi torniamo a casa.;Presente
вы возвращаетесь домой (tornare a casa);Voi tornate a casa.;Presente
они возвращаются домой (tornare a casa);Loro tornano a casa.;Presente
я прошу (просить) услугу (un favore);Io chiedo un favore.;Presente
ты просишь (просить) услугу (un favore);Tu chiedi un favore.;Presente
он просит (просить) услугу (un favore);Lui chiede un favore.;Presente
она просит (просить) услугу (un favore);Lei chiede un favore.;Presente
мы просим (просить) услугу (un favore);Noi chiediamo un favore.;Presente
вы просите (просить) услугу (un favore);Voi chiedete un favore.;Presente
они просят (просить) услугу (un favore);Loro chiedono un favore.;Presente
я заканчиваю задание (finire il compito);Io finisco il compito.;Presente
ты заканчиваешь задание (finire il compito);Tu finisci il compito.;Presente
он заканчивает задание (finire il compito);Lui finisce il compito.;Presente
она заканчивает задание (finire il compito);Lei finisce il compito.;Presente
мы заканчиваем задание (finire il compito);Noi finiamo il compito.;Presente
вы заканчиваете задание (finire il compito);Voi finite il compito.;Presente
они заканчивают задание (finire il compito);Loro finiscono il compito.;Presente
я прохожу пылесос (passare l'aspirapolvere);Io passo l'aspirapolvere.;Presente
ты проходишь пылесос (passare l'aspirapolvere);Tu passi l'aspirapolvere.;Presente
он проходит пылесос (passare l'aspirapolvere);Lui passa l'aspirapolvere.;Presente
она проходит пылесос (passare l'aspirapolvere);Lei passa l'aspirapolvere.;Presente
мы проходим пылесос (passare l'aspirapolvere);Noi passiamo l'aspirapolvere.;Presente
вы проходите пылесос (passare l'aspirapolvere);Voi passate l'aspirapolvere.;Presente
они проходят пылесос (passare l'aspirapolvere);Loro passano l'aspirapolvere.;Presente
я теряю ключи (le chiavi);Io perdo le chiavi.;Presente
ты теряешь ключи (le chiavi);Tu perdi le chiavi.;Presente
он теряет ключи (le chiavi);Lui perde le chiavi.;Presente
она теряет ключи (le chiavi);Lei perde le chiavi.;Presente
мы теряем ключи (le chiavi);Noi perdiamo le chiavi.;Presente
вы теряете ключи (le chiavi);Voi perdete le chiavi.;Presente
они теряют ключи (le chiavi);Loro perdono le chiavi.;Presente
я иду гулять (uscire) с друзьями (gli amici);Io esco con gli amici.;Presente
ты идешь гулять (uscire) с друзьями (gli amici);Tu esci con gli amici.;Presente
он идет гулять (uscire) с друзьями (gli amici);Lui esce con gli amici.;Presente
она идет гулять (uscire) с друзьями (gli amici);Lei esce con gli amici.;Presente
мы идем гулять (uscire) с друзьями (gli amici);Noi usciamo con gli amici.;Presente
вы идете гулять (uscire) с друзьями (gli amici);Voi uscite con gli amici.;Presente
они идут гулять (uscire) с друзьями (gli amici);Loro escono con gli amici.;Presente
я значу много (significare molto);Io significo molto.;Presente
ты значишь много (significare molto);Tu significhi molto.;Presente
он значит много (significare molto);Lui significa molto.;Presente
она значит много (significare molto);Lei significa molto.;Presente
мы значим много (significare molto);Noi significhiamo molto.;Presente
вы значите много (significare molto);Voi significate molto.;Presente
они значат много (significare molto);Loro significano molto.;Presente
я импортирую товары (importare merci);Io importo merci.;Presente
ты импортируешь товары (importare merci);Tu importi merci.;Presente
он импортирует товары (importare merci);Lui importa merci.;Presente
она импортирует товары (importare merci);Lei importa merci.;Presente
мы импортируем товары (importare merci);Noi importiamo merci.;Presente
вы импортируете товары (importare merci);Voi importate merci.;Presente
они импортируют товары (importare merci);Loro importano merci.;Presente
я справляюсь с тем, чтобы понять (capire);Io riesco a capire.;Presente
ты справляешься с тем, чтобы понять (capire);Tu riesci a capire.;Presente
он справляется с тем, чтобы понять (capire);Lui riesce a capire.;Presente
она справляется с тем, чтобы понять (capire);Lei riesce a capire.;Presente
мы справляемся с тем, чтобы понять (capire);Noi riusciamo a capire.;Presente
вы справляетесь с тем, чтобы понять (capire);Voi riuscite a capire.;Presente
они справляются с тем, чтобы понять (capire);Loro riescono a capire.;Presente
я вызываю такси (chiamare un taxi);Io chiamo un taxi.;Presente
ты вызываешь такси (chiamare un taxi);Tu chiami un taxi.;Presente
он вызывает такси (chiamare un taxi);Lui chiama un taxi.;Presente
она вызывает такси (chiamare un taxi);Lei chiama un taxi.;Presente
мы вызываем такси (chiamare un taxi);Noi chiamiamo un taxi.;Presente
вы вызываете такси (chiamare un taxi);Voi chiamate un taxi.;Presente
они вызывают такси (chiamare un taxi);Loro chiamano un taxi.;Presente
я надеваю (mettere) шляпу (il cappello);Io metto il cappello.;Presente
ты надеваешь (mettere) шляпу (il cappello);Tu metti il cappello.;Presente
он надевает (mettere) шляпу (il cappello);Lui mette il cappello.;Presente
она надевает (mettere) шляпу (il cappello);Lei mette il cappello.;Presente
мы надеваем (mettere) шляпу (il cappello);Noi mettiamo il cappello.;Presente
вы надеваете (mettere) шляпу (il cappello);Voi mettete il cappello.;Presente
они надевают (mettere) шляпу (il cappello);Loro mettono il cappello.;Presente
я надеюсь на лучшее (sperare nel meglio);Io spero nel meglio.;Presente
ты надеешься на лучшее (sperare nel meglio);Tu speri nel meglio.;Presente
он надеется на лучшее (sperare nel meglio);Lui spera nel meglio.;Presente
она надеется на лучшее (sperare nel meglio);Lei spera nel meglio.;Presente
мы надеемся на лучшее (sperare nel meglio);Noi speriamo nel meglio.;Presente
вы надеетесь на лучшее (sperare nel meglio);Voi sperate nel meglio.;Presente
они надеются на лучшее (sperare nel meglio);Loro sperano nel meglio.;Presente
я оставляю сообщение (lasciare un messaggio);Io lascio un messaggio.;Presente
ты оставляешь сообщение (lasciare un messaggio);Tu lasci un messaggio.;Presente
он оставляет сообщение (lasciare un messaggio);Lui lascia un messaggio.;Presente
она оставляет сообщение (lasciare un messaggio);Lei lascia un messaggio.;Presente
мы оставляем сообщение (lasciare un messaggio);Noi lasciamo un messaggio.;Presente
вы оставляете сообщение (lasciare un messaggio);Voi lasciate un messaggio.;Presente
они оставляют сообщение (lasciare un messaggio);Loro lasciano un messaggio.;Presente
я слушаю музыку (la musica);Io ascolto la musica.;Presente
ты слушаешь музыку (la musica);Tu ascolti la musica.;Presente
он слушает музыку (la musica);Lui ascolta la musica.;Presente
она слушает музыку (la musica);Lei ascolta la musica.;Presente
мы слушаем музыку (la musica);Noi ascoltiamo la musica.;Presente
вы слушаете музыку (la musica);Voi ascoltate la musica.;Presente
они слушают музыку (la musica);Loro ascoltano la musica.;Presente
я вхожу в офис (entrare in ufficio);Io entro in ufficio.;Presente
ты входишь в офис (entrare in ufficio);Tu entri in ufficio.;Presente
он входит в офис (entrare in ufficio);Lui entra in ufficio.;Presente
она входит в офис (entrare in ufficio);Lei entra in ufficio.;Presente
мы входим в офис (entrare in ufficio);Noi entriamo in ufficio.;Presente
вы входите в офис (entrare in ufficio);Voi entrate in ufficio.;Presente
они входят в офис (entrare in ufficio);Loro entrano in ufficio.;Presente
я люблю музыку (la musica);Io amo la musica.;Presente
ты любишь музыку (la musica);Tu ami la musica.;Presente
он любит музыку (la musica);Lui ama la musica.;Presente
она любит музыку (la musica);Lei ama la musica.;Presente
мы любим музыку (la musica);Noi amiamo la musica.;Presente
вы любите музыку (la musica);Voi amate la musica.;Presente
они любят музыку (la musica);Loro amano la musica.;Presente
мне это кажется странным (parere strano);Io parere strano.;Presente
тебе это кажется странным (parere strano);Tu pari strano.;Presente
ему это кажется странным (parere strano);Lui pare strano.;Presente
ей это кажется странным (parere strano);Lei pare strano.;Presente
нам это кажется странным (parere strano);Noi pariamo strano.;Presente
вам это кажется странным (parere strano);Voi parete strano.;Presente
им это кажется странным (parere strano);Loro parono strano.;Presente
я знаю дорогу (la strada);Io conosco la strada.;Presente
ты знаешь дорогу (la strada);Tu conosci la strada.;Presente
он знает дорогу (la strada);Lui conosce la strada.;Presente
она знает дорогу (la strada);Lei conosce la strada.;Presente
мы знаем дорогу (la strada);Noi conosciamo la strada.;Presente
вы знаете дорогу (la strada);Voi conoscete la strada.;Presente
они знают дорогу (la strada);Loro conoscono la strada.;Presente
я живу в городе (in città);Io vivo in città.;Presente
ты живешь в городе (in città);Tu vivi in città.;Presente
он живет в городе (in città);Lui vive in città.;Presente
она живет в городе (in città);Lei vive in città.;Presente
мы живем в городе (in città);Noi viviamo in città.;Presente
вы живете в городе (in città);Voi vivete in città.;Presente
они живут в городе (in città);Loro vivono in città.;Presente
я примеряю платье (provare un vestito);Io provo un vestito.;Presente
ты примеряешь платье (provare un vestito);Tu provi un vestito.;Presente
он примеряет платье (provare un vestito);Lui prova un vestito.;Presente
она примеряет платье (provare un vestito);Lei prova un vestito.;Presente
мы примеряем платье (provare un vestito);Noi proviamo un vestito.;Presente
вы примеряете платье (provare un vestito);Voi provate un vestito.;Presente
они примеряют платье (provare un vestito);Loro provano un vestito.;Presente
я работаю дома (a casa);Io lavoro a casa.;Presente
ты работаешь дома (a casa);Tu lavori a casa.;Presente
он работает дома (a casa);Lui lavora a casa.;Presente
она работает дома (a casa);Lei lavora a casa.;Presente
мы работаем дома (a casa);Noi lavoriamo a casa.;Presente
вы работаете дома (a casa);Voi lavorate a casa.;Presente
они работают дома (a casa);Loro lavorano a casa.;Presente
я ем вне дома (mangiare fuori);Io mangio fuori.;Presente
ты ешь вне дома (mangiare fuori);Tu mangi fuori.;Presente
он ест вне дома (mangiare fuori);Lui mangia fuori.;Presente
она ест вне дома (mangiare fuori);Lei mangia fuori.;Presente
мы едим вне дома (mangiare fuori);Noi mangiamo fuori.;Presente
вы едите вне дома (mangiare fuori);Voi mangiate fuori.;Presente
они едят вне дома (mangiare fuori);Loro mangiano fuori.;Presente
я делаю выводы (trarre conclusioni);Io traggo conclusioni.;Presente
ты делаешь выводы (trarre conclusioni);Tu trai conclusioni.;Presente
он делает выводы (trarre conclusioni);Lui trae conclusioni.;Presente
она делает выводы (trarre conclusioni);Lei trae conclusioni.;Presente
мы делаем выводы (trarre conclusioni);Noi traiamo conclusioni.;Presente
вы делаете выводы (trarre conclusioni);Voi traete conclusioni.;Presente
они делают выводы (trarre conclusioni);Loro traggono conclusioni.;Presente
я получаю сообщение (un messaggio);Io ricevo un messaggio.;Presente
ты получаешь сообщение (un messaggio);Tu ricevi un messaggio.;Presente
он получает сообщение (un messaggio);Lui riceve un messaggio.;Presente
она получает сообщение (un messaggio);Lei riceve un messaggio.;Presente
мы получаем сообщение (un messaggio);Noi riceviamo un messaggio.;Presente
вы получаете сообщение (un messaggio);Voi ricevete un messaggio.;Presente
они получают сообщение (un messaggio);Loro ricevono un messaggio.;Presente
я пишу сообщение (un messaggio);Io scrivo un messaggio.;Presente
ты пишешь сообщение (un messaggio);Tu scrivi un messaggio.;Presente
он пишет сообщение (un messaggio);Lui scrive un messaggio.;Presente
она пишет сообщение (un messaggio);Lei scrive un messaggio.;Presente
мы пишем сообщение (un messaggio);Noi scriviamo un messaggio.;Presente
вы пишете сообщение (un messaggio);Voi scrivete un messaggio.;Presente
они пишут сообщение (un messaggio);Loro scrivono un messaggio.;Presente
я пью кофе (un caffè);Io bevo un caffè.;Presente
ты пьешь кофе (un caffè);Tu bevi un caffè.;Presente
он пьет кофе (un caffè);Lui beve un caffè.;Presente
она пьет кофе (un caffè);Lei beve un caffè.;Presente
мы пьем кофе (un caffè);Noi beviamo un caffè.;Presente
вы пьете кофе (un caffè);Voi bevete un caffè.;Presente
они пьют кофе (un caffè);Loro bevono un caffè.;Presente
я приезжаю с опозданием (arrivare in ritardo);Io arrivo in ritardo.;Presente
ты приезжаешь с опозданием (arrivare in ritardo);Tu arrivi in ritardo.;Presente
он приезжает с опозданием (arrivare in ritardo);Lui arriva in ritardo.;Presente
она приезжает с опозданием (arrivare in ritardo);Lei arriva in ritardo.;Presente
мы приезжаем с опозданием (arrivare in ritardo);Noi arriviamo in ritardo.;Presente
вы приезжаете с опозданием (arrivare in ritardo);Voi arrivate in ritardo.;Presente
они приезжают с опозданием (arrivare in ritardo);Loro arrivano in ritardo.;Presente
я представляю себе будущее (immaginare un futuro);Io immagino un futuro.;Presente
ты представляешь себе будущее (immaginare un futuro);Tu immagini un futuro.;Presente
он представляет себе будущее (immaginare un futuro);Lui immagina un futuro.;Presente
она представляет себе будущее (immaginare un futuro);Lei immagina un futuro.;Presente
мы представляем себе будущее (immaginare un futuro);Noi immaginiamo un futuro.;Presente
вы представляете себе будущее (immaginare un futuro);Voi immaginate un futuro.;Presente
они представляют себе будущее (immaginare un futuro);Loro immaginano un futuro.;Presente
я становлюсь знаменитым (diventare famoso);Io divento famoso.;Presente
ты становишься знаменитым (diventare famoso);Tu diventi famoso.;Presente
он становится знаменитым (diventare famoso);Lui diventa famoso.;Presente
она становится знаменитой (diventare famoso);Lei diventa famosa.;Presente
мы становимся знаменитыми (diventare famoso);Noi diventiamo famosi.;Presente
вы становитесь знаменитыми (diventare famoso);Voi diventate famosi.;Presente
они становятся знаменитыми (diventare famoso);Loro diventano famosi.;Presente
я ошибаюсь в дороге (sbagliare strada);Io sbaglio strada.;Presente
ты ошибаешься в дороге (sbagliare strada);Tu sbagli strada.;Presente
он ошибается в дороге (sbagliare strada);Lui sbaglia strada.;Presente
она ошибается в дороге (sbagliare strada);Lei sbaglia strada.;Presente
мы ошибаемся в дороге (sbagliare strada);Noi sbagliamo strada.;Presente
вы ошибаетесь в дороге (sbagliare strada);Voi sbagliate strada.;Presente
они ошибаются в дороге (sbagliare strada);Loro sbagliano strada.;Presente
я узнаю правду (la verità);Io scopro la verità.;Presente
ты узнаешь правду (la verità);Tu scopri la verità.;Presente
он узнает правду (la verità);Lui scopre la verità.;Presente
