Trapassato Prossimo (Drill)
они уже думали обо всем (pensare a tutto);Loro avevano pensato a tutto.;Trapassato Prossimo
я уже говорил громко (parlare a voce alta);Io avevo parlato a voce alta.;Trapassato Prossimo
ты уже говорил громко (parlare a voce alta);Tu avevi parlato a voce alta.;Trapassato Prossimo
он уже говорил громко (parlare a voce alta);Lui aveva parlato a voce alta.;Trapassato Prossimo
она уже говорила громко (parlare a voce alta);Lei aveva parlato a voce alta.;Trapassato Prossimo
мы уже говорили громко (parlare a voce alta);Noi avevamo parlato a voce alta.;Trapassato Prossimo
вы уже говорили громко (parlare a voce alta);Voi avevate parlato a voce alta.;Trapassato Prossimo
они уже говорили громко (parlare a voce alta);Loro avevano parlato a voce alta.;Trapassato Prossimo
я уже ждал автобус (aspettare l'autobus);Io avevo aspettato l'autobus.;Trapassato Prossimo
ты уже ждал автобус (aspettare l'autobus);Tu avevi aspettato l'autobus.;Trapassato Prossimo
он уже ждал автобус (aspettare l'autobus);Lui aveva aspettato l'autobus.;Trapassato Prossimo
она уже ждала автобус (aspettare l'autobus);Lei aveva aspettato l'autobus.;Trapassato Prossimo
мы уже ждали автобус (aspettare l'autobus);Noi avevamo aspettato l'autobus.;Trapassato Prossimo
вы уже ждали автобус (aspettare l'autobus);Voi avevate aspettato l'autobus.;Trapassato Prossimo
они уже ждали автобус (aspettare l'autobus);Loro avevano aspettato l'autobus.;Trapassato Prossimo
я уже молился богу (pregare dio);Io avevo pregato Dio.;Trapassato Prossimo
ты уже молился богу (pregare dio);Tu avevi pregato Dio.;Trapassato Prossimo
он уже молился богу (pregare dio);Lui aveva pregato Dio.;Trapassato Prossimo
она уже молилась богу (pregare dio);Lei aveva pregato Dio.;Trapassato Prossimo
мы уже молились богу (pregare dio);Noi avevamo pregato Dio.;Trapassato Prossimo
вы уже молились богу (pregare dio);Voi avevate pregato Dio.;Trapassato Prossimo
они уже молились богу (pregare dio);Loro avevano pregato Dio.;Trapassato Prossimo
я уже слышал (sentire un rumore) шум;Io avevo sentito un rumore.;Trapassato Prossimo
ты уже слышал (sentire un rumore) шум;Tu avevi sentito un rumore.;Trapassato Prossimo
он уже слышал (sentire un rumore) шум;Lui aveva sentito un rumore.;Trapassato Prossimo
она уже слышала (sentire un rumore) шум;Lei aveva sentito un rumore.;Trapassato Prossimo
мы уже слышали (sentire un rumore) шум;Noi avevamo sentito un rumore.;Trapassato Prossimo
вы уже слышали (sentire un rumore) шум;Voi avevate sentito un rumore.;Trapassato Prossimo
они уже слышали (sentire un rumore) шум;Loro avevano sentito un rumore.;Trapassato Prossimo
я уже пришёл сюда (venire qui);Io ero venuto qui.;Trapassato Prossimo
ты уже пришёл сюда (venire qui);Tu eri venuto qui.;Trapassato Prossimo
он уже пришёл сюда (venire qui);Lui era venuto qui.;Trapassato Prossimo
она уже пришла сюда (venire qui);Lei era venuta qui.;Trapassato Prossimo
мы уже пришли сюда (venire qui);Noi eravamo venuti qui.;Trapassato Prossimo
вы уже пришли сюда (venire qui);Voi eravate venuti qui.;Trapassato Prossimo
они уже пришли сюда (venire qui);Loro erano venuti qui.;Trapassato Prossimo
я уже смотрел телевизор (guardare la tv);Io avevo guardato la tv.;Trapassato Prossimo
ты уже смотрел телевизор (guardare la tv);Tu avevi guardato la tv.;Trapassato Prossimo
он уже смотрел телевизор (guardare la tv);Lui aveva guardato la tv.;Trapassato Prossimo
она уже смотрела телевизор (guardare la tv);Lei aveva guardato la tv.;Trapassato Prossimo
мы уже смотрели телевизор (guardare la tv);Noi avevamo guardato la tv.;Trapassato Prossimo
вы уже смотрели телевизор (guardare la tv);Voi avevate guardato la tv.;Trapassato Prossimo
они уже смотрели телевизор (guardare la tv);Loro avevano guardato la tv.;Trapassato Prossimo
я уже нашел решение (trovare una soluzione);Io avevo trovato una soluzione.;Trapassato Prossimo
ты уже нашел решение (trovare una soluzione);Tu avevi trovato una soluzione.;Trapassato Prossimo
он уже нашел решение (trovare una soluzione);Lui aveva trovato una soluzione.;Trapassato Prossimo
она уже нашла решение (trovare una soluzione);Lei aveva trovato una soluzione.;Trapassato Prossimo
мы уже нашли решение (trovare una soluzione);Noi avevamo trovato una soluzione.;Trapassato Prossimo
вы уже нашли решение (trovare una soluzione);Voi avevate trovato una soluzione.;Trapassato Prossimo
они уже нашли решение (trovare una soluzione);Loro avevano trovato una soluzione.;Trapassato Prossimo
я уже выпил кофе (prendere un caffè);Io avevo preso un caffè.;Trapassato Prossimo
ты уже выпил кофе (prendere un caffè);Tu avevi preso un caffè.;Trapassato Prossimo
он уже выпил кофе (prendere un caffè);Lui aveva preso un caffè.;Trapassato Prossimo
она уже выпила кофе (prendere un caffè);Lei aveva preso un caffè.;Trapassato Prossimo
мы уже выпили кофе (prendere un caffè);Noi avevamo preso un caffè.;Trapassato Prossimo
вы уже выпили кофе (prendere un caffè);Voi avevate preso un caffè.;Trapassato Prossimo
они уже выпили кофе (prendere un caffè);Loro avevano preso un caffè.;Trapassato Prossimo
мне уже было достаточно одного мгновения (bastare un attimo);Io ero bastato un attimo.;Trapassato Prossimo
тебе уже было достаточно одного мгновения (bastare un attimo);Tu eri bastato un attimo.;Trapassato Prossimo
ему уже было достаточно одного мгновения (bastare un attimo);Lui era bastato un attimo.;Trapassato Prossimo
ей уже было достаточно одного мгновения (bastare un attimo);Lei era bastata un attimo.;Trapassato Prossimo
нам уже было достаточно одного мгновения (bastare un attimo);Noi eravamo bastati un attimo.;Trapassato Prossimo
вам уже было достаточно одного мгновения (bastare un attimo);Voi eravate bastati un attimo.;Trapassato Prossimo
им уже было достаточно одного мгновения (bastare un attimo);Loro erano bastati un attimo.;Trapassato Prossimo
я уже понял причину (capire il motivo);Io avevo capito il motivo.;Trapassato Prossimo
ты уже понял причину (capire il motivo);Tu avevi capito il motivo.;Trapassato Prossimo
он уже понял причину (capire il motivo);Lui aveva capito il motivo.;Trapassato Prossimo
она уже поняла причину (capire il motivo);Lei aveva capito il motivo.;Trapassato Prossimo
мы уже поняли причину (capire il motivo);Noi avevamo capito il motivo.;Trapassato Prossimo
вы уже поняли причину (capire il motivo);Voi avevate capito il motivo.;Trapassato Prossimo
они уже поняли причину (capire il motivo);Loro avevano capito il motivo.;Trapassato Prossimo
я уже подал ужин (aver servito la cena);Io avevo servito la cena.;Trapassato Prossimo
ты уже подал ужин (aver servito la cena);Tu avevi servito la cena.;Trapassato Prossimo
он уже подал ужин (aver servito la cena);Lui aveva servito la cena.;Trapassato Prossimo
она уже подала ужин (aver servito la cena);Lei aveva servito la cena.;Trapassato Prossimo
мы уже подали ужин (aver servito la cena);Noi avevamo servito la cena.;Trapassato Prossimo
вы уже подали ужин (aver servito la cena);Voi avevate servito la cena.;Trapassato Prossimo
они уже подали ужин (aver servito la cena);Loro avevano servito la cena.;Trapassato Prossimo
я уже извинился за ошибку (scusare l'errore);Io avevo scusato l'errore.;Trapassato Prossimo
ты уже извинился за ошибку (scusare l'errore);Tu avevi scusato l'errore.;Trapassato Prossimo
он уже извинился за ошибку (scusare l'errore);Lui aveva scusato l'errore.;Trapassato Prossimo
она уже извинилась за ошибку (scusare l'errore);Lei aveva scusato l'errore.;Trapassato Prossimo
мы уже извинились за ошибку (scusare l'errore);Noi avevamo scusato l'errore.;Trapassato Prossimo
вы уже извинились за ошибку (scusare l'errore);Voi avevate scusato l'errore.;Trapassato Prossimo
они уже извинились за ошибку (scusare l'errore);Loro avevano scusato l'errore.;Trapassato Prossimo
я уже принес подарок (portare un regalo);Io avevo portato un regalo.;Trapassato Prossimo
ты уже принес подарок (portare un regalo);Tu avevi portato un regalo.;Trapassato Prossimo
он уже принес подарок (portare un regalo);Lui aveva portato un regalo.;Trapassato Prossimo
она уже принесла подарок (portare un regalo);Lei aveva portato un regalo.;Trapassato Prossimo
мы уже принесли подарок (portare un regalo);Noi avevamo portato un regalo.;Trapassato Prossimo
вы уже принесли подарок (portare un regalo);Voi avevate portato un regalo.;Trapassato Prossimo
они уже принесли подарок (portare un regalo);Loro avevano portato un regalo.;Trapassato Prossimo
со мной уже случилось невероятное (succedere l'incredibile);Io ero succeduto l'incredibile.;Trapassato Prossimo
с тобой уже случилось невероятное (succedere l'incredibile);Tu eri succeduto l'incredibile.;Trapassato Prossimo
с ним уже случилось невероятное (succedere l'incredibile);Lui era succeduto l'incredibile.;Trapassato Prossimo
с ней уже случилось невероятное (succedere l'incredibile);Lei era succeduta l'incredibile.;Trapassato Prossimo
с нами уже случилось невероятное (succedere l'incredibile);Noi eravamo succeduti l'incredibile.;Trapassato Prossimo
с вами уже случилось невероятное (succedere l'incredibile);Voi eravate succeduti l'incredibile.;Trapassato Prossimo
с ними уже случилось невероятное (succedere l'incredibile);Loro erano succeduti l'incredibile.;Trapassato Prossimo
я уже умер от голода (morire di fame);Io ero morto di fame.;Trapassato Prossimo
ты уже умер от голода (morire di fame);Tu eri morto di fame.;Trapassato Prossimo
он уже умер от голода (morire di fame);Lui era morto di fame.;Trapassato Prossimo
она уже умерла от голода (morire di fame);Lei era morta di fame.;Trapassato Prossimo
мы уже умерли от голода (morire di fame);Noi eravamo morti di fame.;Trapassato Prossimo
вы уже умерли от голода (morire di fame);Voi eravate morti di fame.;Trapassato Prossimo
они уже умерли от голода (morire di fame);Loro erano morti di fame.;Trapassato Prossimo
я уже искал работу (cercare un lavoro);Io avevo cercato un lavoro.;Trapassato Prossimo
ты уже искал работу (cercare un lavoro);Tu avevi cercato un lavoro.;Trapassato Prossimo
он уже искал работу (cercare un lavoro);Lui aveva cercato un lavoro.;Trapassato Prossimo
она уже искала работу (cercare un lavoro);Lei aveva cercato un lavoro.;Trapassato Prossimo
мы уже искали работу (cercare un lavoro);Noi avevamo cercato un lavoro.;Trapassato Prossimo
вы уже искали работу (cercare un lavoro);Voi avevate cercato un lavoro.;Trapassato Prossimo
они уже искали работу (cercare un lavoro);Loro avevano cercato un lavoro.;Trapassato Prossimo
я уже прочитал книгу (leggere un libro);Io avevo letto un libro.;Trapassato Prossimo
ты уже прочитал книгу (leggere un libro);Tu avevi letto un libro.;Trapassato Prossimo
он уже прочитал книгу (leggere un libro);Lui aveva letto un libro.;Trapassato Prossimo
она уже прочитала книгу (leggere un libro);Lei aveva letto un libro.;Trapassato Prossimo
мы уже прочитали книгу (leggere un libro);Noi avevamo letto un libro.;Trapassato Prossimo
вы уже прочитали книгу (leggere un libro);Voi avevate letto un libro.;Trapassato Prossimo
они уже прочитали книгу (leggere un libro);Loro avevano letto un libro.;Trapassato Prossimo
я уже убил животное (uccidere un animale);Io avevo ucciso un animale.;Trapassato Prossimo
ты уже убил животное (uccidere un animale);Tu avevi ucciso un animale.;Trapassato Prossimo
он уже убил животное (uccidere un animale);Lui aveva ucciso un animale.;Trapassato Prossimo
она уже убила животное (uccidere un animale);Lei aveva ucciso un animale.;Trapassato Prossimo
мы уже убили животное (uccidere un animale);Noi avevamo ucciso un animale.;Trapassato Prossimo
вы уже убили животное (uccidere un animale);Voi avevate ucciso un animale.;Trapassato Prossimo
они уже убили животное (uccidere un animale);Loro avevano ucciso un animale.;Trapassato Prossimo
я уже вернулся домой (tornare a casa);Io ero tornato a casa.;Trapassato Prossimo
ты уже вернулся домой (tornare a casa);Tu eri tornato a casa.;Trapassato Prossimo
он уже вернулся домой (tornare a casa);Lui era tornato a casa.;Trapassato Prossimo
она уже вернулась домой (tornare a casa);Lei era tornata a casa.;Trapassato Prossimo
мы уже вернулись домой (tornare a casa);Noi eravamo tornati a casa.;Trapassato Prossimo
вы уже вернулись домой (tornare a casa);Voi eravate tornati a casa.;Trapassato Prossimo
они уже вернулись домой (tornare a casa);Loro erano tornati a casa.;Trapassato Prossimo
я уже попросил услугу (chiedere un favore);Io avevo chiesto un favore.;Trapassato Prossimo
ты уже попросил услугу (chiedere un favore);Tu avevi chiesto un favore.;Trapassato Prossimo
он уже попросил услугу (chiedere un favore);Lui aveva chiesto un favore.;Trapassato Prossimo
она уже попросила услугу (chiedere un favore);Lei aveva chiesto un favore.;Trapassato Prossimo
мы уже попросили услугу (chiedere un favore);Noi avevamo chiesto un favore.;Trapassato Prossimo
вы уже попросили услугу (chiedere un favore);Voi avevate chiesto un favore.;Trapassato Prossimo
они уже попросили услугу (chiedere un favore);Loro avevano chiesto un favore.;Trapassato Prossimo
я уже сделал задание (finire il compito);Io avevo finito il compito.;Trapassato Prossimo
ты уже сделал задание (finire il compito);Tu avevi finito il compito.;Trapassato Prossimo
он уже сделал задание (finire il compito);Lui aveva finito il compito.;Trapassato Prossimo
она уже сделала задание (finire il compito);Lei aveva finito il compito.;Trapassato Prossimo
мы уже сделали задание (finire il compito);Noi avevamo finito il compito.;Trapassato Prossimo
вы уже сделали задание (finire il compito);Voi avevate finito il compito.;Trapassato Prossimo
они уже сделали задание (finire il compito);Loro avevano finito il compito.;Trapassato Prossimo
я уже пропылесосил (passare l'aspirapolvere);Io avevo passato l'aspirapolvere.;Trapassato Prossimo
ты уже пропылесосил (passare l'aspirapolvere);Tu avevi passato l'aspirapolvere.;Trapassato Prossimo
он уже пропылесосил (passare l'aspirapolvere);Lui aveva passato l'aspirapolvere.;Trapassato Prossimo
она уже пропылесосила (passare l'aspirapolvere);Lei aveva passato l'aspirapolvere.;Trapassato Prossimo
мы уже пропылесосили (passare l'aspirapolvere);Noi avevamo passato l'aspirapolvere.;Trapassato Prossimo
вы уже пропылесосили (passare l'aspirapolvere);Voi avevate passato l'aspirapolvere.;Trapassato Prossimo
они уже пропылесосили (passare l'aspirapolvere);Loro avevano passato l'aspirapolvere.;Trapassato Prossimo
я уже потерял ключи (perdere le chiavi);Io avevo perduto le chiavi.;Trapassato Prossimo
ты уже потерял ключи (perdere le chiavi);Tu avevi perduto le chiavi.;Trapassato Prossimo
он уже потерял ключи (perdere le chiavi);Lui aveva perduto le chiavi.;Trapassato Prossimo
она уже потеряла ключи (perdere le chiavi);Lei aveva perduto le chiavi.;Trapassato Prossimo
мы уже потеряли ключи (perdere le chiavi);Noi avevamo perduto le chiavi.;Trapassato Prossimo
вы уже потеряли ключи (perdere le chiavi);Voi avevate perduto le chiavi.;Trapassato Prossimo
они уже потеряли ключи (perdere le chiavi);Loro avevano perduto le chiavi.;Trapassato Prossimo
я уже вышел из дома (uscire di casa);Io ero uscito di casa.;Trapassato Prossimo
ты уже вышел из дома (uscire di casa);Tu eri uscito di casa.;Trapassato Prossimo
он уже вышел из дома (uscire di casa);Lui era uscito di casa.;Trapassato Prossimo
она уже вышла из дома (uscire di casa);Lei era uscita di casa.;Trapassato Prossimo
мы уже вышли из дома (uscire di casa);Noi eravamo usciti di casa.;Trapassato Prossimo
вы уже вышли из дома (uscire di casa);Voi eravate usciti di casa.;Trapassato Prossimo
они уже вышли из дома (uscire di casa);Loro erano usciti di casa.;Trapassato Prossimo
это уже значило много (significare molto);Io avevo significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Tu avevi significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Lui aveva significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Lei aveva significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Noi avevamo significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Voi avevate significato molto.;Trapassato Prossimo
это уже значило много (significare molto);Loro avevano significato molto.;Trapassato Prossimo
я уже импортировал товары (importare merci);Io avevo importato merci.;Trapassato Prossimo
ты уже импортировал товары (importare merci);Tu avevi importato merci.;Trapassato Prossimo
он уже импортировал товары (importare merci);Lui aveva importato merci.;Trapassato Prossimo
она уже импортировала товары (importare merci);Lei aveva importato merci.;Trapassato Prossimo
мы уже импортировали товары (importare merci);Noi avevamo importato merci.;Trapassato Prossimo
вы уже импортировали товары (importare merci);Voi avevate importato merci.;Trapassato Prossimo
они уже импортировали товары (importare merci);Loro avevano importato merci.;Trapassato Prossimo
я уже смог понять (riuscire a capire);Io ero riuscito a capire.;Trapassato Prossimo
ты уже смог понять (riuscire a capire);Tu eri riuscito a capire.;Trapassato Prossimo
он уже смог понять (riuscire a capire);Lui era riuscito a capire.;Trapassato Prossimo
она уже смогла понять (riuscire a capire);Lei era riuscita a capire.;Trapassato Prossimo
мы уже смогли понять (riuscire a capire);Noi eravamo riusciti a capire.;Trapassato Prossimo
вы уже смогли понять (riuscire a capire);Voi eravate riusciti a capire.;Trapassato Prossimo
они уже смогли понять (riuscire a capire);Loro erano riusciti a capire.;Trapassato Prossimo
я уже вызвал такси (chiamare un taxi);Io avevo chiamato un taxi.;Trapassato Prossimo
ты уже вызвал такси (chiamare un taxi);Tu avevi chiamato un taxi.;Trapassato Prossimo
он уже вызвал такси (chiamare un taxi);Lui aveva chiamato un taxi.;Trapassato Prossimo
она уже вызвала такси (chiamare un taxi);Lei aveva chiamato un taxi.;Trapassato Prossimo
мы уже вызвали такси (chiamare un taxi);Noi avevamo chiamato un taxi.;Trapassato Prossimo
вы уже вызвали такси (chiamare un taxi);Voi avevate chiamato un taxi.;Trapassato Prossimo
они уже вызвали такси (chiamare un taxi);Loro avevano chiamato un taxi.;Trapassato Prossimo
я уже надел шляпу (mettere il cappello);Io avevo messo il cappello.;Trapassato Prossimo
ты уже надел шляпу (mettere il cappello);Tu avevi messo il cappello.;Trapassato Prossimo
он уже надел шляпу (mettere il cappello);Lui aveva messo il cappello.;Trapassato Prossimo
она уже надела шляпу (mettere il cappello);Lei aveva messo il cappello.;Trapassato Prossimo
мы уже надели шляпу (mettere il cappello);Noi avevamo messo il cappello.;Trapassato Prossimo
вы уже надели шляпу (mettere il cappello);Voi avevate messo il cappello.;Trapassato Prossimo
они уже надели шляпу (mettere il cappello);Loro avevano messo il cappello.;Trapassato Prossimo
я уже надеялся на чудо (sperare in un miracolo);Io avevo sperato in un miracolo.;Trapassato Prossimo
ты уже надеялся на чудо (sperare in un miracolo);Tu avevi sperato in un miracolo.;Trapassato Prossimo
он уже надеялся на чудо (sperare in un miracolo);Lui aveva sperato in un miracolo.;Trapassato Prossimo
она уже надеялась на чудо (sperare in un miracolo);Lei aveva sperato in un miracolo.;Trapassato Prossimo
мы уже надеялись на чудо (sperare in un miracolo);Noi avevamo sperato in un miracolo.;Trapassato Prossimo
вы уже надеялись на чудо (sperare in un miracolo);Voi avevate sperato in un miracolo.;Trapassato Prossimo
они уже надеялись на чудо (sperare in un miracolo);Loro avevano sperato in un miracolo.;Trapassato Prossimo
я уже оставил сообщение (lasciare un messaggio);Io avevo lasciato un messaggio.;Trapassato Prossimo
ты уже оставил сообщение (lasciare un messaggio);Tu avevi lasciato un messaggio.;Trapassato Prossimo
