A05 - Forma di cortesia (Lei)
Вы ищете новый офис — вежливо (cerca, un ufficio nuovo);Lei cerca un ufficio nuovo
Вы находите правильное решение — вежливо (trova, la soluzione giusta);Lei trova la soluzione giusta
Вы даёте полезный совет — вежливо (dà, un consiglio utile);Lei dà un consiglio utile
Вы платите за дорогой билет — вежливо (paga, un biglietto caro);Lei paga un biglietto caro
Вы берёте быстрое такси — вежливо (prende, un taxi veloce);Lei prende un taxi veloce
Вы слушаете классическую музыку — вежливо (ascolta, la musica classica);Lei ascolta la musica classica
Вы смотрите современный фильм — вежливо (guarda, un film moderno);Lei guarda un film moderno
Вы пишете длинное письмо — вежливо (scrive, una lettera lunga);Lei scrive una lettera lunga
Ты занимаешься делом (ti occupi, del lavoro);Ti occupi del lavoro
Вы занимаетесь делом — вежливо (si occupa, del lavoro);Lei si occupa del lavoro
Ты обращаешься с клиентом (tratti, il cliente);Tratti il cliente
Вы обращаетесь с клиентом — вежливо (tratta, il cliente);Lei tratta il cliente
Ты управляешь компанией (gestisci, l'azienda);Gestisci l'azienda
Вы управляете компанией — вежливо (gestisce, l'azienda);Lei gestisce l'azienda
Ты организуешь встречу (organizzi, la riunione);Organizzi la riunione
Вы организуете встречу — вежливо (organizza, la riunione);Lei organizza la riunione
Ты планируешь проект (pianifichi, il progetto);Pianifichi il progetto
Вы планируете проект — вежливо (pianifica, il progetto);Lei pianifica il progetto
Ты координируешь работу (coordini, il lavoro);Coordini il lavoro
Вы координируете работу — вежливо (coordina, il lavoro);Lei coordina il lavoro
Ты руководишь командой (dirigi, la squadra);Dirigi la squadra
Вы руководите командой — вежливо (dirige, la squadra);Lei dirige la squadra
Ты контролируешь процесс (controlli, il processo);Controlli il processo
Вы контролируете процесс — вежливо (controlla, il processo);Lei controlla il processo
Ты помогаешь коллеге (assisti, il collega);Assisti il collega
Вы помогаете коллеге — вежливо (assiste, il collega);Lei assiste il collega
Ты сотрудничаешь с партнёром (collabori, con il partner);Collabori con il partner
Вы сотрудничаете с партнёром — вежливо (collabora, con il partner);Lei collabora con il partner
Ты сообщаешь информацию (comunichi, l'informazione);Comunichi l'informazione
Вы сообщаете информацию — вежливо (comunica, l'informazione);Lei comunica l'informazione
Ты подтверждаешь встречу (confermi, l'appuntamento);Confermi l'appuntamento
Вы подтверждаете встречу — вежливо (conferma, l'appuntamento);Lei conferma l'appuntamento
Ты одобряешь план (approvi, il piano);Approvi il piano
Вы одобряете план — вежливо (approva, il piano);Lei approva il piano
